cue_id,event_id,stream_key,segment_index,start_seconds,end_seconds,start_tick,end_tick,speaker,japanese,japanese_status,korean,korean_status,resource_path,runtime_status,notes
gr3_0061_007,gr3_stream_0061,0x61,7,55.740,57.740,3344,3464,,ユキ!,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_008,gr3_stream_0061,0x61,8,57.740,59.740,3464,3584,,ハッ!,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_009,gr3_stream_0061,0x61,9,59.740,61.740,3584,3704,,もう一度だけ聞く,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_010,gr3_stream_0061,0x61,10,61.740,64.740,3704,3884,,思い止まることはできないのかあるフィナー,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_011,gr3_stream_0061,0x61,11,64.740,66.740,3884,4004,,でも、もう一度だけ聞く,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_012,gr3_stream_0061,0x61,12,66.740,68.740,4004,4124,,もう一度だけ聞く,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_013,gr3_stream_0061,0x61,13,68.740,71.740,4124,4304,,思い止まることはできないのかあるフィナー,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_014,gr3_stream_0061,0x61,14,71.740,73.740,4304,4424,,もう一度だけ聞く,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_015,gr3_stream_0061,0x61,15,73.740,74.740,4424,4484,,思い止まることはできないのかあるフィナー,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_016,gr3_stream_0061,0x61,16,74.740,76.740,4484,4604,,もう一度だけ聞く,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_017,gr3_stream_0061,0x61,17,76.740,78.740,4604,4724,,思い止まることはできないのかあるフィナー,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_018,gr3_stream_0061,0x61,18,78.740,80.740,4724,4844,,デンケル,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_019,gr3_stream_0061,0x61,19,80.740,82.740,4844,4964,,私は知りたいの,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_020,gr3_stream_0061,0x61,20,82.740,84.740,4964,5084,,二さんのこと,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_021,gr3_stream_0061,0x61,21,84.740,86.740,5084,5204,,私自身のこと,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_022,gr3_stream_0061,0x61,22,86.740,88.740,5204,5324,,それに未来のことを,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_023,gr3_stream_0061,0x61,23,88.740,90.740,5324,5444,,未来か,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_024,gr3_stream_0061,0x61,24,90.740,92.740,5444,5564,,今すべてが示された,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_025,gr3_stream_0061,0x61,25,92.740,94.740,5564,5684,,残された時をかけることに,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_026,gr3_stream_0061,0x61,26,94.740,96.740,5684,5804,,もはやためらえはない,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_027,gr3_stream_0061,0x61,27,96.740,98.740,5804,5924,,もう一度だけで,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_028,gr3_stream_0061,0x61,28,98.740,100.740,5924,6044,,もう一度だけで,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_029,gr3_stream_0061,0x61,29,100.740,102.740,6044,6164,,もう一度だけで,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_030,gr3_stream_0061,0x61,30,102.740,104.740,6164,6284,,もう一度だけで,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_031,gr3_stream_0061,0x61,31,104.740,106.740,6284,6404,,もう一度だけで,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_032,gr3_stream_0061,0x61,32,106.740,108.740,6404,6524,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_033,gr3_stream_0061,0x61,33,108.740,110.740,6524,6644,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_034,gr3_stream_0061,0x61,34,110.740,112.740,6644,6764,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_035,gr3_stream_0061,0x61,35,112.740,114.740,6764,6884,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_036,gr3_stream_0061,0x61,36,114.740,116.740,6884,7004,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_037,gr3_stream_0061,0x61,37,116.740,118.740,7004,7124,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_038,gr3_stream_0061,0x61,38,118.740,120.740,7124,7244,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_039,gr3_stream_0061,0x61,39,120.740,122.740,7244,7364,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_040,gr3_stream_0061,0x61,40,122.740,124.740,7364,7484,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_041,gr3_stream_0061,0x61,41,124.740,126.740,7484,7604,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_042,gr3_stream_0061,0x61,42,126.740,128.740,7604,7724,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_043,gr3_stream_0061,0x61,43,128.740,130.740,7724,7844,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_044,gr3_stream_0061,0x61,44,130.740,132.740,7844,7964,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_045,gr3_stream_0061,0x61,45,132.740,134.740,7964,8084,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_046,gr3_stream_0061,0x61,46,134.740,135.740,8084,8144,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_047,gr3_stream_0061,0x61,47,135.740,137.740,8144,8264,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_048,gr3_stream_0061,0x61,48,137.740,139.740,8264,8384,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_049,gr3_stream_0061,0x61,49,139.740,141.740,8384,8504,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_050,gr3_stream_0061,0x61,50,141.740,143.740,8504,8624,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_051,gr3_stream_0061,0x61,51,143.740,145.740,8624,8744,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_052,gr3_stream_0061,0x61,52,145.740,147.740,8744,8864,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_053,gr3_stream_0061,0x61,53,147.740,149.740,8864,8984,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_054,gr3_stream_0061,0x61,54,149.740,151.740,8984,9104,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_055,gr3_stream_0061,0x61,55,151.740,153.740,9104,9224,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_056,gr3_stream_0061,0x61,56,153.740,155.740,9224,9344,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_057,gr3_stream_0061,0x61,57,155.740,157.740,9344,9464,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_058,gr3_stream_0061,0x61,58,157.740,159.740,9464,9584,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_059,gr3_stream_0061,0x61,59,159.740,161.740,9584,9704,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_060,gr3_stream_0061,0x61,60,161.740,163.740,9704,9824,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0061_061,gr3_stream_0061,0x61,61,163.740,164.740,9824,9884,,もう一度だけで,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0062_000,gr3_stream_0062,0x62,0,0.000,23.590,0,1415,,ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴン、ドラゴ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0063_000,alfina_room_0063,0x63,0,8.880,10.420,533,625,유키,あ、入るよ,APPROVED,"아, 들어갈게.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_001,alfina_room_0063,0x63,1,26.840,29.440,1610,1766,알피나,とっても素敵な香り,APPROVED,정말 좋은 향기…,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_002,alfina_room_0063,0x63,2,30.380,32.940,1823,1976,유키,ああ、ハーブだよ,APPROVED,"아, 허브야.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_003,alfina_room_0063,0x63,3,34.540,35.400,2072,2124,알피나,ん？,APPROVED,응?,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_004,alfina_room_0063,0x63,4,35.820,38.900,2149,2334,유키,ああ、これはカモミール,APPROVED,"아, 이건 캐모마일이야.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_005,alfina_room_0063,0x63,5,39.840,41.940,2390,2516,알피나,夕べは助けてくれてありがとう,APPROVED,어젯밤에는 구해 줘서 고마워요.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_006,alfina_room_0063,0x63,6,42.200,44.260,2532,2656,알피나,私、アルフィナです,APPROVED,저는 알피나예요.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_007,alfina_room_0063,0x63,7,44.820,46.660,2689,2800,유키,ああ、お、俺は,APPROVED,"아, 나… 나는…",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_008,alfina_room_0063,0x63,8,46.680,48.360,2801,2902,알피나,ユウキでしょ？,APPROVED,유키 맞죠?,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_009,alfina_room_0063,0x63,9,48.600,50.920,2916,3055,알피나,ミランダさんが教えてくれたわ,APPROVED,미란다 씨가 알려주셨어요.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_010,alfina_room_0063,0x63,10,52.540,54.000,3152,3240,알피나,よいしょ,APPROVED,읏차…,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_011,alfina_room_0063,0x63,11,55.320,56.560,3319,3394,알피나,うーん,APPROVED,앗…!,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_012,alfina_room_0063,0x63,12,60.580,62.220,3635,3733,미란다,何、今の声？,APPROVED,"뭐야, 방금 그 소리는?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_013,alfina_room_0063,0x63,13,70.140,72.020,4208,4321,미란다,何やってんの、あんたたち？,APPROVED,"너희들, 뭐 하는 거야?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_014,alfina_room_0063,0x63,14,72.020,73.720,4321,4423,유키,べ、別に？,APPROVED,"벼, 별거 아닌데?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_015,alfina_room_0063,0x63,15,74.640,76.040,4478,4562,미란다,まあ、いいわ,APPROVED,"뭐, 됐어.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_016,alfina_room_0063,0x63,16,78.120,80.300,4687,4818,미란다,足、見せてごらん,APPROVED,다리 좀 보여 줘.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_017,alfina_room_0063,0x63,17,82.360,83.720,4942,5023,미란다,さて,APPROVED,자…,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_018,alfina_room_0063,0x63,18,84.100,84.900,5046,5094,알피나,うん,APPROVED,읏…,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_019,alfina_room_0063,0x63,19,88.180,91.700,5291,5502,미란다,ねえ、よかったら教えてくれる？,APPROVED,"있잖아, 괜찮다면 말해 줄래?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_020,alfina_room_0063,0x63,20,92.860,95.260,5572,5716,미란다,どうしてあの連中に追われていたの？,APPROVED,"왜 그 녀석들에게
쫓기고 있었던 거야?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_021,alfina_room_0063,0x63,21,97.380,101.860,5843,6112,알피나,私、アークリフへ帰りたかっただけなんです,APPROVED,"저는… 아크리프로
돌아가고 싶었을 뿐이에요.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_022,alfina_room_0063,0x63,22,102.360,107.940,6142,6476,유키,アークリフって大陸の街だろ？ あの、大神殿で有名な,APPROVED,"아크리프라면 대륙에 있는 도시지?
그 대신전으로 유명한 곳.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_023,alfina_room_0063,0x63,23,108.140,108.940,6488,6536,알피나,うん,APPROVED,네.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_024,alfina_room_0063,0x63,24,109.680,111.280,6581,6677,유키,心当たりはないの？,APPROVED,짐작 가는 데는 없어?,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_025,alfina_room_0063,0x63,25,111.500,112.500,6690,6750,알피나,全然,APPROVED,전혀요.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_026,alfina_room_0063,0x63,26,114.340,118.940,6860,7136,알피나,わからない。みんな知らない人たちだった,APPROVED,"모르겠어요.
모두 처음 보는 사람들이었어요.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_027,alfina_room_0063,0x63,27,118.960,120.860,7138,7252,유키,あの、黒いやつも？,APPROVED,그 검은 옷을 입은 녀석도?,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_028,alfina_room_0063,0x63,28,121.100,125.360,7266,7522,알피나,あ、いいえ。あの人は…,APPROVED,"아, 아니요. 그 사람은…",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_029,alfina_room_0063,0x63,29,127.240,129.380,7634,7763,미란다,気持ちはわかるけどさ,APPROVED,마음은 알겠지만 말이야.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_030,alfina_room_0063,0x63,30,129.920,131.460,7795,7888,미란다,こんなに無理して,APPROVED,이렇게 무리하다가,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_031,alfina_room_0063,0x63,31,131.460,134.680,7888,8081,미란다,もし痣でも残ったらどうするの？,APPROVED,"흉터라도 남으면
어쩌려고 그래?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_032,alfina_room_0063,0x63,32,136.600,137.780,8196,8267,미란다,よいしょ、はい,APPROVED,영차… 됐다.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_033,alfina_room_0063,0x63,33,142.260,145.120,8536,8707,미란다,いいわ。何も聞かずに送ってってあげる,APPROVED,"좋아. 아무것도 묻지 않고
데려다줄게.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_034,alfina_room_0063,0x63,34,145.280,145.900,8717,8754,알피나,え？,APPROVED,네?,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_035,alfina_room_0063,0x63,35,146.060,148.780,8764,8927,미란다,途中のメンディの港まででよかったらね,APPROVED,"도중에 있는 멘디 항구까지만이라도
괜찮다면 말이야.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_036,alfina_room_0063,0x63,36,149.180,152.200,8951,9132,알피나,そんな、そこまでお世話にはなれません,APPROVED,그렇게까지 신세 질 수는 없어요.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_037,alfina_room_0063,0x63,37,153.000,154.840,9180,9290,미란다,あんたはどうなの、ユウキ,APPROVED,"넌 어때, 유키?",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_038,alfina_room_0063,0x63,38,156.600,158.480,9396,9509,유키,ああ、俺も行くよ,APPROVED,"응, 나도 갈게.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_039,alfina_room_0063,0x63,39,158.600,159.980,9516,9599,미란다,よし、決まり,APPROVED,"좋아, 결정!",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_040,alfina_room_0063,0x63,40,160.260,162.620,9616,9757,미란다,じゃあ、二、三日のうちに出発ね,APPROVED,그럼 이삼일 안에 출발하자.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_041,alfina_room_0063,0x63,41,163.540,165.820,9812,9949,알피나,ありがとう、ミランダさん,APPROVED,"고마워요, 미란다 씨.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_042,alfina_room_0063,0x63,42,166.320,168.240,9979,10094,알피나,ありがとう、ユウキ,APPROVED,"고마워요, 유키.",APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_043,alfina_room_0063,0x63,43,171.420,173.580,10285,10415,글래디스,ミランダー！,APPROVED,미란다!,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_044,alfina_room_0063,0x63,44,173.940,175.200,10436,10512,글래디스,助けておくれよ！,APPROVED,도와줘!,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_045,alfina_room_0063,0x63,45,175.200,175.780,10512,10547,미란다,あの声は…,APPROVED,저 목소리는…,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_046,alfina_room_0063,0x63,46,175.780,177.540,10547,10652,글래디스,ミランダー！,APPROVED,미란다!,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
gr3_0063_047,alfina_room_0063,0x63,47,177.740,178.780,10664,10727,미란다,ちょっと見てくる,APPROVED,잠깐 보고 올게.,APPROVED,DATA/00030100.MDZ,RUNTIME_PASS,
