entry_index,stream_key,key_bit_0x800,start_sector,end_sector,source_offset,size_bytes,channels,sample_rate,header_size,interleave,duration_ms,reference_count,sample_ids,classification,confidence,notes
497,0x1F2,0,0x45247,0x4526A,0x22923800,71680,1,24000,0x800,0x800,5077,2,0x113E;0x113F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
498,0x1F3,0,0x4526A,0x45286,0x22935000,57344,1,24000,0x800,0x800,4032,2,0x1140;0x1141,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
499,0x1F4,0,0x45286,0x452AB,0x22943000,75776,1,24000,0x800,0x800,5376,2,0x1142;0x1143,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
500,0x1F5,0,0x452AB,0x452CB,0x22955800,65536,1,24000,0x800,0x800,4629,2,0x1144;0x1145,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
501,0x1F6,0,0x452CB,0x452E4,0x22965800,51200,1,24000,0x800,0x800,3584,2,0x1146;0x1147,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
502,0x1F7,0,0x452E4,0x452F8,0x22972000,40960,1,24000,0x800,0x800,2837,2,0x1148;0x1149,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
503,0x1F8,0,0x452F8,0x45325,0x2297C000,92160,1,24000,0x800,0x800,6571,2,0x114A;0x114B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
504,0x1F9,0,0x45325,0x45339,0x22992800,40960,1,24000,0x800,0x800,2837,2,0x114C;0x114D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
505,0x1FA,0,0x45339,0x4534D,0x2299C800,40960,1,24000,0x800,0x800,2837,2,0x114E;0x114F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
506,0x1FB,0,0x4534D,0x45363,0x229A6800,45056,1,24000,0x800,0x800,3136,2,0x1150;0x1151,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
507,0x1FC,0,0x45363,0x453AC,0x229B1800,149504,1,24000,0x800,0x800,10752,2,0x1152;0x1153,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
508,0x1FD,0,0x453AC,0x453C0,0x229D6000,40960,1,24000,0x800,0x800,2837,2,0x1154;0x1155,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
509,0x1FE,0,0x453C0,0x453D4,0x229E0000,40960,1,24000,0x800,0x800,2837,2,0x1156;0x1157,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
510,0x1FF,0,0x453D4,0x453E8,0x229EA000,40960,1,24000,0x800,0x800,2837,2,0x1158;0x1159,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
511,0x200,0,0x453E8,0x453FC,0x229F4000,40960,1,24000,0x800,0x800,2837,2,0x115A;0x115B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
512,0x201,0,0x453FC,0x45410,0x229FE000,40960,1,24000,0x800,0x800,2837,2,0x115C;0x115D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
513,0x202,0,0x45410,0x45424,0x22A08000,40960,1,24000,0x800,0x800,2837,2,0x115E;0x115F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
514,0x203,0,0x45424,0x4543E,0x22A12000,53248,1,24000,0x800,0x800,3733,2,0x1160;0x1161,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
515,0x204,0,0x4543E,0x45459,0x22A1F000,55296,1,24000,0x800,0x800,3883,2,0x1162;0x1163,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
516,0x205,0,0x45459,0x45475,0x22A2C800,57344,1,24000,0x800,0x800,4032,2,0x1164;0x1165,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
517,0x206,0,0x45475,0x45493,0x22A3A800,61440,1,24000,0x800,0x800,4331,2,0x1166;0x1167,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
518,0x207,0,0x45493,0x454B0,0x22A49800,59392,1,24000,0x800,0x800,4181,2,0x1168;0x1169,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
519,0x208,0,0x454B0,0x454CA,0x22A58000,53248,1,24000,0x800,0x800,3733,2,0x116A;0x116B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
520,0x209,0,0x454CA,0x454E9,0x22A65000,63488,1,24000,0x800,0x800,4480,2,0x116C;0x116D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
521,0x20A,0,0x454E9,0x45501,0x22A74800,49152,1,24000,0x800,0x800,3435,2,0x116E;0x116F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
522,0x20B,0,0x45501,0x45521,0x22A80800,65536,1,24000,0x800,0x800,4629,2,0x1170;0x1171,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
523,0x20C,0,0x45521,0x45535,0x22A90800,40960,1,24000,0x800,0x800,2837,2,0x1172;0x1173,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
524,0x20D,0,0x45535,0x45558,0x22A9A800,71680,1,24000,0x800,0x800,5077,2,0x1174;0x1175,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
525,0x20E,0,0x45558,0x4557E,0x22AAC000,77824,1,24000,0x800,0x800,5525,2,0x1176;0x1177,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
526,0x20F,0,0x4557E,0x4559B,0x22ABF000,59392,1,24000,0x800,0x800,4181,2,0x1178;0x1179,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
527,0x210,0,0x4559B,0x455AF,0x22ACD800,40960,1,24000,0x800,0x800,2837,2,0x117A;0x117B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
528,0x211,0,0x455AF,0x455D1,0x22AD7800,69632,1,24000,0x800,0x800,4928,2,0x117C;0x117D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
529,0x212,0,0x455D1,0x455EE,0x22AE8800,59392,1,24000,0x800,0x800,4181,2,0x117E;0x117F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
530,0x213,0,0x455EE,0x45614,0x22AF7000,77824,1,24000,0x800,0x800,5525,2,0x1180;0x1181,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
531,0x214,0,0x45614,0x45629,0x22B0A000,43008,1,24000,0x800,0x800,2987,2,0x1182;0x1183,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
532,0x215,0,0x45629,0x45644,0x22B14800,55296,1,24000,0x800,0x800,3883,2,0x1184;0x1185,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
533,0x216,0,0x45644,0x4565E,0x22B22000,53248,1,24000,0x800,0x800,3733,2,0x1186;0x1187,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
534,0x217,0,0x4565E,0x45683,0x22B2F000,75776,1,24000,0x800,0x800,5376,2,0x1188;0x1189,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
535,0x218,0,0x45683,0x456A9,0x22B41800,77824,1,24000,0x800,0x800,5525,2,0x118A;0x118B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
536,0x219,0,0x456A9,0x456C9,0x22B54800,65536,1,24000,0x800,0x800,4629,2,0x118C;0x118D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
537,0x21A,0,0x456C9,0x456F6,0x22B64800,92160,1,24000,0x800,0x800,6571,2,0x118E;0x118F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
538,0x21B,0,0x456F6,0x4571A,0x22B7B000,73728,1,24000,0x800,0x800,5227,2,0x1190;0x1191,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
539,0x21C,0,0x4571A,0x45732,0x22B8D000,49152,1,24000,0x800,0x800,3435,2,0x1192;0x1193,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
540,0x21D,0,0x45732,0x45750,0x22B99000,61440,1,24000,0x800,0x800,4331,2,0x1194;0x1195,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
541,0x21E,0,0x45750,0x45768,0x22BA8000,49152,1,24000,0x800,0x800,3435,2,0x1196;0x1197,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
542,0x21F,0,0x45768,0x45784,0x22BB4000,57344,1,24000,0x800,0x800,4032,2,0x1198;0x1199,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
543,0x220,0,0x45784,0x457AA,0x22BC2000,77824,1,24000,0x800,0x800,5525,2,0x119A;0x119B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
544,0x221,0,0x457AA,0x457CB,0x22BD5000,67584,1,24000,0x800,0x800,4779,2,0x119C;0x119D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
545,0x222,0,0x457CB,0x457F3,0x22BE5800,81920,1,24000,0x800,0x800,5824,2,0x119E;0x119F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
546,0x223,0,0x457F3,0x45810,0x22BF9800,59392,1,24000,0x800,0x800,4181,2,0x11A0;0x11A1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
547,0x224,0,0x45810,0x4582F,0x22C08000,63488,1,24000,0x800,0x800,4480,2,0x11A2;0x11A3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
548,0x225,0,0x4582F,0x4584F,0x22C17800,65536,1,24000,0x800,0x800,4629,2,0x11A4;0x11A5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
549,0x226,0,0x4584F,0x45873,0x22C27800,73728,1,24000,0x800,0x800,5227,2,0x11A6;0x11A7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
550,0x227,0,0x45873,0x45894,0x22C39800,67584,1,24000,0x800,0x800,4779,2,0x11A8;0x11A9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
551,0x228,0,0x45894,0x458AE,0x22C4A000,53248,1,24000,0x800,0x800,3733,2,0x11AA;0x11AB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
552,0x229,0,0x458AE,0x458C5,0x22C57000,47104,1,24000,0x800,0x800,3285,2,0x11AC;0x11AD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
553,0x22A,0,0x458C5,0x458E8,0x22C62800,71680,1,24000,0x800,0x800,5077,2,0x11AE;0x11AF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
554,0x22B,0,0x458E8,0x458FF,0x22C74000,47104,1,24000,0x800,0x800,3285,2,0x11B0;0x11B1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
555,0x22C,0,0x458FF,0x45913,0x22C7F800,40960,1,24000,0x800,0x800,2837,2,0x11B2;0x11B3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
556,0x22D,0,0x45913,0x4592D,0x22C89800,53248,1,24000,0x800,0x800,3733,2,0x11B4;0x11B5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
557,0x22E,0,0x4592D,0x45941,0x22C96800,40960,1,24000,0x800,0x800,2837,2,0x11B6;0x11B7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
558,0x22F,0,0x45941,0x45955,0x22CA0800,40960,1,24000,0x800,0x800,2837,2,0x11B8;0x11B9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
559,0x230,0,0x45955,0x45969,0x22CAA800,40960,1,24000,0x800,0x800,2837,2,0x11BA;0x11BB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
560,0x231,0,0x45969,0x4599C,0x22CB4800,104448,1,24000,0x800,0x800,7467,2,0x11BC;0x11BD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
561,0x232,0,0x4599C,0x459B0,0x22CCE000,40960,1,24000,0x800,0x800,2837,2,0x11BE;0x11BF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
562,0x233,0,0x459B0,0x459C4,0x22CD8000,40960,1,24000,0x800,0x800,2837,2,0x11C0;0x11C1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
563,0x234,0,0x459C4,0x459DB,0x22CE2000,47104,1,24000,0x800,0x800,3285,2,0x11C2;0x11C3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
564,0x235,0,0x459DB,0x459EF,0x22CED800,40960,1,24000,0x800,0x800,2837,2,0x11C4;0x11C5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
565,0x236,0,0x459EF,0x45A03,0x22CF7800,40960,1,24000,0x800,0x800,2837,2,0x11C6;0x11C7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
566,0x237,0,0x45A03,0x45A17,0x22D01800,40960,1,24000,0x800,0x800,2837,2,0x11C8;0x11C9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
567,0x238,0,0x45A17,0x45A37,0x22D0B800,65536,1,24000,0x800,0x800,4629,2,0x11CA;0x11CB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
568,0x239,0,0x45A37,0x45A56,0x22D1B800,63488,1,24000,0x800,0x800,4480,2,0x11CC;0x11CD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
569,0x23A,0,0x45A56,0x45A77,0x22D2B000,67584,1,24000,0x800,0x800,4779,2,0x11CE;0x11CF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
570,0x23B,0,0x45A77,0x45AA1,0x22D3B800,86016,1,24000,0x800,0x800,6123,2,0x11D0;0x11D1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
571,0x23C,0,0x45AA1,0x45ACC,0x22D50800,88064,1,24000,0x800,0x800,6272,2,0x11D2;0x11D3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
572,0x23D,0,0x45ACC,0x45AF7,0x22D66000,88064,1,24000,0x800,0x800,6272,2,0x11D4;0x11D5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
573,0x23E,0,0x45AF7,0x45B23,0x22D7B800,90112,1,24000,0x800,0x800,6421,2,0x11D6;0x11D7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
574,0x23F,0,0x45B23,0x45B51,0x22D91800,94208,1,24000,0x800,0x800,6720,2,0x11D8;0x11D9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
575,0x240,0,0x45B51,0x45B75,0x22DA8800,73728,1,24000,0x800,0x800,5227,2,0x11DA;0x11DB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
576,0x241,0,0x45B75,0x45B96,0x22DBA800,67584,1,24000,0x800,0x800,4779,2,0x11DC;0x11DD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
577,0x242,0,0x45B96,0x45BBB,0x22DCB000,75776,1,24000,0x800,0x800,5376,2,0x11DE;0x11DF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
578,0x243,0,0x45BBB,0x45BE8,0x22DDD800,92160,1,24000,0x800,0x800,6571,2,0x11E0;0x11E1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
579,0x244,0,0x45BE8,0x45C0B,0x22DF4000,71680,1,24000,0x800,0x800,5077,2,0x11E2;0x11E3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
580,0x245,0,0x45C0B,0x45C2A,0x22E05800,63488,1,24000,0x800,0x800,4480,2,0x11E4;0x11E5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
581,0x246,0,0x45C2A,0x45C51,0x22E15000,79872,1,24000,0x800,0x800,5675,2,0x11E6;0x11E7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
582,0x247,0,0x45C51,0x45C78,0x22E28800,79872,1,24000,0x800,0x800,5675,2,0x11E8;0x11E9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
583,0x248,0,0x45C78,0x45C96,0x22E3C000,61440,1,24000,0x800,0x800,4331,2,0x11EA;0x11EB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
584,0x249,0,0x45C96,0x45CB6,0x22E4B000,65536,1,24000,0x800,0x800,4629,2,0x11EC;0x11ED,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
585,0x24A,0,0x45CB6,0x45CDE,0x22E5B000,81920,1,24000,0x800,0x800,5824,2,0x11EE;0x11EF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
586,0x24B,0,0x45CDE,0x45D02,0x22E6F000,73728,1,24000,0x800,0x800,5227,2,0x11F0;0x11F1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
587,0x24C,0,0x45D02,0x45D2C,0x22E81000,86016,1,24000,0x800,0x800,6123,2,0x11F2;0x11F3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
588,0x24D,0,0x45D2C,0x45D56,0x22E96000,86016,1,24000,0x800,0x800,6123,2,0x11F4;0x11F5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
589,0x24E,0,0x45D56,0x45D81,0x22EAB000,88064,1,24000,0x800,0x800,6272,2,0x11F6;0x11F7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
590,0x24F,0,0x45D81,0x45DB0,0x22EC0800,96256,1,24000,0x800,0x800,6869,2,0x11F8;0x11F9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
591,0x250,0,0x45DB0,0x45DC4,0x22ED8000,40960,1,24000,0x800,0x800,2837,2,0x11FA;0x11FB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
592,0x251,0,0x45DC4,0x45DD8,0x22EE2000,40960,1,24000,0x800,0x800,2837,2,0x11FC;0x11FD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
593,0x252,0,0x45DD8,0x45DEC,0x22EEC000,40960,1,24000,0x800,0x800,2837,2,0x11FE;0x11FF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
594,0x253,0,0x45DEC,0x45E0A,0x22EF6000,61440,1,24000,0x800,0x800,4331,2,0x1200;0x1201,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
595,0x254,0,0x45E0A,0x45E2A,0x22F05000,65536,1,24000,0x800,0x800,4629,2,0x1202;0x1203,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
596,0x255,0,0x45E2A,0x45E44,0x22F15000,53248,1,24000,0x800,0x800,3733,2,0x1204;0x1205,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
597,0x256,0,0x45E44,0x45E58,0x22F22000,40960,1,24000,0x800,0x800,2837,2,0x1206;0x1207,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
598,0x257,0,0x45E58,0x45E74,0x22F2C000,57344,1,24000,0x800,0x800,4032,2,0x1208;0x1209,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
599,0x258,0,0x45E74,0x45E93,0x22F3A000,63488,1,24000,0x800,0x800,4480,2,0x120A;0x120B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
600,0x259,0,0x45E93,0x45EAE,0x22F49800,55296,1,24000,0x800,0x800,3883,2,0x120C;0x120D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
601,0x25A,0,0x45EAE,0x45EC2,0x22F57000,40960,1,24000,0x800,0x800,2837,2,0x120E;0x120F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
602,0x25B,0,0x45EC2,0x45EDE,0x22F61000,57344,1,24000,0x800,0x800,4032,2,0x1210;0x1211,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
603,0x25C,0,0x45EDE,0x45EF8,0x22F6F000,53248,1,24000,0x800,0x800,3733,2,0x1212;0x1213,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
604,0x25D,0,0x45EF8,0x45F17,0x22F7C000,63488,1,24000,0x800,0x800,4480,2,0x1214;0x1215,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
605,0x25E,0,0x45F17,0x45F36,0x22F8B800,63488,1,24000,0x800,0x800,4480,2,0x1216;0x1217,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
606,0x25F,0,0x45F36,0x45F53,0x22F9B000,59392,1,24000,0x800,0x800,4181,2,0x1218;0x1219,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
607,0x260,0,0x45F53,0x45F79,0x22FA9800,77824,1,24000,0x800,0x800,5525,2,0x121A;0x121B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
608,0x261,0,0x45F79,0x45F8E,0x22FBC800,43008,1,24000,0x800,0x800,2987,2,0x121C;0x121D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
609,0x262,0,0x45F8E,0x45FA2,0x22FC7000,40960,1,24000,0x800,0x800,2837,2,0x121E;0x121F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
610,0x263,0,0x45FA2,0x45FBB,0x22FD1000,51200,1,24000,0x800,0x800,3584,2,0x1220;0x1221,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
611,0x264,0,0x45FBB,0x45FCF,0x22FDD800,40960,1,24000,0x800,0x800,2837,2,0x1222;0x1223,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
612,0x265,0,0x45FCF,0x45FE3,0x22FE7800,40960,1,24000,0x800,0x800,2837,2,0x1224;0x1225,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
613,0x266,0,0x45FE3,0x45FF7,0x22FF1800,40960,1,24000,0x800,0x800,2837,2,0x1226;0x1227,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
614,0x267,0,0x45FF7,0x4604D,0x22FFB800,176128,1,24000,0x800,0x800,12693,2,0x1228;0x1229,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
615,0x268,0,0x4604D,0x46061,0x23026800,40960,1,24000,0x800,0x800,2837,2,0x12C0;0x12C1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
616,0x269,0,0x46061,0x46080,0x23030800,63488,1,24000,0x800,0x800,4480,2,0x12C2;0x12C3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
617,0x26A,0,0x46080,0x460A3,0x23040000,71680,1,24000,0x800,0x800,5077,2,0x12C4;0x12C5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
618,0x26B,0,0x460A3,0x460BC,0x23051800,51200,1,24000,0x800,0x800,3584,2,0x12C6;0x12C7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
619,0x26C,0,0x460BC,0x460E2,0x2305E000,77824,1,24000,0x800,0x800,5525,2,0x12C8;0x12C9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
620,0x26D,0,0x460E2,0x46101,0x23071000,63488,1,24000,0x800,0x800,4480,2,0x12CA;0x12CB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
621,0x26E,0,0x46101,0x46118,0x23080800,47104,1,24000,0x800,0x800,3285,2,0x12CC;0x12CD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
622,0x26F,0,0x46118,0x4612C,0x2308C000,40960,1,24000,0x800,0x800,2837,2,0x12CE;0x12CF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
623,0x270,0,0x4612C,0x46152,0x23096000,77824,1,24000,0x800,0x800,5525,2,0x12D0;0x12D1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
624,0x271,0,0x46152,0x4618E,0x230A9000,122880,1,24000,0x800,0x800,8811,2,0x12D2;0x12D3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
625,0x272,0,0x4618E,0x461A2,0x230C7000,40960,1,24000,0x800,0x800,2837,2,0x12D4;0x12D5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
626,0x273,0,0x461A2,0x461B6,0x230D1000,40960,1,24000,0x800,0x800,2837,2,0x12D6;0x12D7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
627,0x274,0,0x461B6,0x461CD,0x230DB000,47104,1,24000,0x800,0x800,3285,2,0x12D8;0x12D9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
628,0x275,0,0x461CD,0x461E2,0x230E6800,43008,1,24000,0x800,0x800,2987,2,0x12DA;0x12DB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
629,0x276,0,0x461E2,0x461F7,0x230F1000,43008,1,24000,0x800,0x800,2987,2,0x12DC;0x12DD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
630,0x277,0,0x461F7,0x4620B,0x230FB800,40960,1,24000,0x800,0x800,2837,2,0x12DE;0x12DF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
631,0x278,0,0x4620B,0x4621F,0x23105800,40960,1,24000,0x800,0x800,2837,2,0x12E0;0x12E1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
