event_id,stream_key,segment_index,start_seconds,end_seconds,speaker,japanese_base,japanese_small,japanese_reviewed,japanese_status,korean_reviewed,korean_status,context_note,evidence,review_notes,source_batch
gr3_stream_0064,0x64,3,18.000,21.000,コーネル／ユウキ,込みをとだ。 込みをと? 男の子くわたせばよし、 サモナクバーこの場半の命は。,コミュートだ。 | コミュート?,コミュニケーターだ。／コミュニケーター？,NEEDS_AUDIO_REVIEW,커뮤니케이터다. / 커뮤니케이터?,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,4,21.000,28.000,コーネル,込みをとだ。 込みをと? 男の子くわたせばよし、 サモナクバーこの場半の命は。,おとなしく渡せばよし。 | サモナクバ、このおばはんの命。,おとなしく渡せばよし。さもなくば、このおばはんの命は……,NEEDS_AUDIO_REVIEW,순순히 넘기면 좋다. 그렇지 않으면 이 아줌마의 목숨은……,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,5,28.000,31.000,ユウキ,お前ら、あの黒い奴の仲間なんのか? 黒い奴、何のことがするわ。,お前ら!あの黒いやつの仲間なのか?,お前ら、あの黒い奴の仲間なのか？,NEEDS_AUDIO_REVIEW,"너희, 그 검은 옷 녀석의 동료냐?",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,6,31.000,34.000,コーネル,お前ら、あの黒い奴の仲間なんのか? 黒い奴、何のことがするわ。,黒いやつ?何のことはするのか?,黒い奴？ 何のことだ、それは。,NEEDS_AUDIO_REVIEW,검은 옷 녀석? 그게 무슨 소리지?,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,7,34.000,39.000,グラディス,だったすけと黒ユウキ、こいつがね、 私のことさらを御するんだよ!,だっ助けとくれよ勇気! | こいつがね、私のことさらを起こするんだよ!,助けとくれよ、ユウキ！ こいつがね、私のことをさらおうとするんだよ！,NEEDS_AUDIO_REVIEW,"도와줘, 유키! 이 녀석이 날 납치하려고 해!",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,8,39.000,43.000,コーネル,うふう、違うからよ。 金発の娘が見つからないから、カーリニサ。,いや、違うからだよ | その金髪の子が見つからないから代わりにさ,いや、違うからよ。その金髪の娘が見つからないから、代わりにさ。,NEEDS_AUDIO_REVIEW,"아니, 그게 아니라. 그 금발 소녀가 안 보이니까 대신 말이야.",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,9,43.000,47.000,グラディス,若くてきれいで、お人やかなこのあたしよ。 言えたからそうじゃなくて、,若くて綺麗でおしとやかなこのあたしを | って,若くて綺麗で、おしとやかなこのあたしを？,NEEDS_AUDIO_REVIEW,젊고 예쁘고 얌전한 이 나를?,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,10,47.000,49.000,コーネル,若くてきれいで、お人やかなこのあたしよ。 言えたからそうじゃなくて、,いやだから、そうじゃなくて,いや、だからそうじゃなくて……,NEEDS_AUDIO_REVIEW,"아니, 그러니까 그게 아니라……",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,11,49.000,58.000,グラディス,さらばレタープキット体力に降り飛ばされて、 バスレの坂場で一生告誓われて、 | 最後にはボールドキみたいにぽいってしてられちゃうんだわ。,さらばれた後きっと大陸に売り飛ばされて | バスへの坂場で一生こきつかばれて | そして最後にはボロゾーキみたいに ポイって捨てられちゃうんだわ,さらわれた後、きっと大陸に売り飛ばされて、場末の酒場で一生こき使われて、最後にはボロ雑巾みたいにポイって捨てられちゃうんだわ！,NEEDS_AUDIO_REVIEW,"납치된 뒤 대륙에 팔려 가서 변두리 술집에서 평생 혹사당하다가, 마지막에는 걸레짝처럼 버려지고 말 거야!",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,場末の酒場는 small 기반 교정,p1_early.csv
gr3_stream_0064,0x64,12,58.000,61.000,グラディス,いいそうよ、そうに決まったら。,いいぞ!よそーに決まってる!,きっとそうよ！ そうに決まってる！,NEEDS_AUDIO_REVIEW,분명 그래! 틀림없어!,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,13,63.000,65.000,ユウキ,この人に出し!,この人でしー!,この人でなし！,NEEDS_AUDIO_REVIEW,이 천하의 몹쓸 놈!,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,14,65.000,68.000,コーネル,だから、違ってんだろ!,だから違ってんなろ!,だから、違うってんだろ！,NEEDS_AUDIO_REVIEW,그러니까 아니라잖아!,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,15,68.000,70.000,グラディス,いって!,いってー!,痛って！,NEEDS_AUDIO_REVIEW,아파!,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,16,80.000,88.000,ミランダ,ザーマーないね。さあって、ここから出て行ってもらおうか。 | いや、この、おぼよくな!,ざーまーないねー | さあって ここから出ていってもらおうか,ざまあないね。さて、ここから出ていってもらおうか。,NEEDS_AUDIO_REVIEW,"꼴좋다. 자, 이제 여기서 나가 주실까.",DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0064,0x64,17,89.000,94.000,コーネル,いや、この、おぼよくな!,よくもよくも,よくも……よくも！,NEEDS_AUDIO_REVIEW,감히… 감히!,DRAFT_CONTEXT_REVIEWED,글래디스를 인질로 잡은 코넬과의 대치,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,0,0.000,11.000,コーネル,このカリは必ず返す、いか!必ずだ!,[SMALL_HALLUCINATION_REMOVED],この借りは必ず返す。いいか、必ずだ！,NEEDS_AUDIO_REVIEW,"이 빚은 반드시 갚겠다. 두고 봐, 반드시!",DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,1,11.000,22.000,アルフィナ,ごめんなさい、私のために村の人たちまで。,[SMALL_HALLUCINATION_REMOVED],ごめんなさい。私のために、村の人たちまで……,NEEDS_AUDIO_REVIEW,미안해요. 저 때문에 마을 사람들까지……,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,2,23.000,31.000,ミランダ,そんなこと気にしてたの?バカね?,ねえ イランダさん,そんなこと気にしてたの？ バカね。,NEEDS_AUDIO_REVIEW,그런 걸 신경 쓰고 있었어? 바보 같기는.,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,3,31.000,39.000,ミランダ,イランダさん、ここの練習は機能良い奴ばかりよ。みんなあんたの見方になってくれる。,ねえ イランダさん | ここの連中は気のいい奴ばかりよ みんなあんたの味方になってくれる,アルフィナ、ここの連中は気のいい奴ばかりよ。みんなあんたの味方になってくれる。,NEEDS_AUDIO_REVIEW,"알피나, 여기 사람들은 다 좋은 녀석들이야. 모두 네 편이 되어 줄 거야.",DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,4,39.000,42.000,ミランダ,中でも一番は多分…,中でも一番は多分 | ん,中でも一番は、たぶん……,NEEDS_AUDIO_REVIEW,그중에서도 제일은 아마……,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,5,49.000,54.000,ユウキ,ん?何?何の話?,ん | 何何何の話,ん？ 何？ 何の話？,NEEDS_AUDIO_REVIEW,응? 뭐? 무슨 얘기야?,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,6,54.000,58.000,ミランダ／アルフィナ,さぁねん…さぁね…,何何何の話 | そうね | さぁね | 予定変更,さあね。／さあね。,NEEDS_AUDIO_REVIEW,글쎄. / 글쎄요.,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,7,58.000,62.000,ミランダ,予定変更、アイツラがまた遅ってこないうちにすぐに村を出るわ。,予定変更 | あいつらがまた襲ってこないうちにすぐに村を出るわ,予定変更。あいつらがまた襲ってこないうちに、すぐに村を出るわ。,NEEDS_AUDIO_REVIEW,계획 변경이야. 녀석들이 다시 덮쳐오기 전에 바로 마을을 떠나자.,DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0065,0x65,8,62.000,67.000,ミランダ,いい?準備ができたら教えるのよ、ユウキ。,あいつらがまた襲ってこないうちにすぐに村を出るわ | いい?準備ができたら教えるのよ雪,いい？ 準備ができたら教えるのよ、ユウキ。,NEEDS_AUDIO_REVIEW,"알겠지? 준비되면 말해, 유키.",DRAFT_CONTEXT_REVIEWED,코넬 격퇴 후 알피나를 안심시키고 마을을 떠날 결정,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,0,0.000,13.000,ミランダ,うーん、悪くないわね。今日はここでキャンプにしましょうか。 | ユウキ、それは?,[SMALL_HALLUCINATION_REMOVED],うーん、悪くないわね。今日はここでキャンプにしましょうか。,NEEDS_AUDIO_REVIEW,"음, 나쁘지 않네. 오늘은 여기서 야영할까?",DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,1,13.000,22.500,アルフィナ,ユウキ、それは? | なるほど。,[SMALL_HALLUCINATION_REMOVED],ユウキ、それは？,NEEDS_AUDIO_REVIEW,"유키, 그건 뭐야?",DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,2,22.500,28.500,ユウキ,なるほど。 | テキが近づいてらこうやって教えてくれるんだ。 | わー!,[SMALL_HALLUCINATION_REMOVED],なるほど。敵が近づいたら、こうやって教えてくれるんだ。,NEEDS_AUDIO_REVIEW,적이 다가오면 이렇게 알려 주는 거야.,DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,3,28.500,31.500,アルフィナ,わー! | じゃあ、あっちのは?,じゃあ、あっちのは?,わあ！ じゃあ、あっちのは？,NEEDS_AUDIO_REVIEW,와! 그럼 저쪽 것은?,DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,4,34.000,43.500,ユウキ,じゃあ、あっちのは? | よし、かけあみさ。 | あの上をテキが通ると、ちの中に埋めたアミがきのえだに引っ張られて、閉じ込める仕組みになってる。,よし、仕掛け編みさ | あの上を敵が通ると | うちの中に埋めた編みが木の枝に引っ張られて | 閉じ込める仕組みになってる,よし、仕掛け網さ。あの上を敵が通ると、土の中に埋めた網が木の枝に引っ張られて、閉じ込める仕組みになってる。,NEEDS_AUDIO_REVIEW,덫 그물이야. 적이 위를 지나가면 땅속에 묻어 둔 그물이 나뭇가지에 당겨져서 가두는 구조지.,DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,5,52.000,57.000,アルフィナ,あ、あの、私は何をすれば?,あ、あの | 私は何をすれば?,あ、あの……私は何をすれば？,NEEDS_AUDIO_REVIEW,"저, 저기… 저는 뭘 하면 되죠?",DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,6,57.000,63.000,ユウキ,あ、あの、私は何をすれば? | うーん。じゃあ、ご飯でも作っててくれよ。 | 動画はカバンの中にあるから。,うーん | うん | じゃあご飯でも作っててくれよ | 道具はカバンの中にあるから,うーん。じゃあ、ご飯でも作っててくれよ。道具はカバンの中にあるから。,NEEDS_AUDIO_REVIEW,"음, 그럼 밥이라도 만들어 줘. 도구는 가방 안에 있어.",DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,7,64.000,66.000,アルフィナ,でも材料が… | もうおりの中にいくらでもあるさ。このあたりの機能は最高にお前たぜ。,でも材料が…,でも、材料が……,NEEDS_AUDIO_REVIEW,하지만 재료가……,DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
gr3_stream_0066,0x66,8,66.000,71.000,ユウキ,もうおりの中にいくらでもあるさ。このあたりの機能は最高にお前たぜ。,森の中にいくらでもあるさ | この辺りのキノコは最高にうまいんだぜ,森の中にいくらでもあるさ。この辺りのキノコは最高にうまいんだぜ。,NEEDS_AUDIO_REVIEW,숲에 얼마든지 있어. 이 근처 버섯은 정말 맛있거든.,DRAFT_CONTEXT_REVIEWED,안포그 숲 야영 준비와 알피나의 버섯 채집,whisper_base+whisper_small_independent; scenario_standard=NO_EXACT_MATCH; public_english_script=CONTEXT_ONLY,,p1_early.csv
