pattern_type,scope,window,pattern_key,normalized_pattern,count,min_size,max_size,classes,resource_ids,roles,candidate_kind,evidence,confidence,sample_location,sample_raw_hex
exact,message_window,post16,5d43b737ce4190a49d125b9befdec476ad066c4c1bcbea1c541f892cedc0a3c8,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A19,0d 00 ff ff ff ff 90 00 28 00 22 0e 00 24 00 31
exact,message_window,post32,9749e0425b119179ac567d4dd18464186303c1c61085b3ad3d6724752ebe7ae8,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A19,0d 00 ff ff ff ff 90 00 28 00 22 0e 00 24 00 31 f0 e4 44 21 90 a0 96 f1 b9 f1 08 9c c2 7e c4 35
exact,message_window,pre32,275fc2f3511135f9ce894e1875c97b1e8ab48cf40a2c6b17e9ed208991d7a14e,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,75 21 9c 77 9c 77 08 8f c2 8f c2 6c f0 3d f6 9c 77 ba 43 0d ff 00 0d 00 ff ff ff ff 90 00 28 00
exact,message_window,pre16,9a6b5ee116c067042ca625e18d84de9d45518ae55917f3c9dea049f374a98d29,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,77 ba 43 0d ff 00 0d 00 ff ff ff ff 90 00 28 00
exact,message_window,pre8,d34da36536bec910fd3ba214aa1c0d3be317cfd6b46761184ac5f28847b42cff,,3,8,8,0x2000,0x00602000;0x02112002;0x06642004,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,ff ff ff ff 90 00 28 00
exact,message_window,message_header,3f868fc55adce1396f12059a4e27b34e0c5f415a53b9c5c1484586316123b548,,15,5,5,0x2000;0x3000;0x5000,0x00602000;0x00BA3006;0x00E53002;0x02112002;0x047A2003;0x06642004;0x08562001;0x09592005;0x0C843001;0x0CDE3000;0x0D2E5001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,22 0e 00 24 00
exact,message_window,post8,87513a0b92b050e45fc5bd7bf871dbfc1c690b841e60b87dd93c5afd3171f2be,,2,8,8,0x2000;0x3000,0x00602000;0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,02 05 00 05 00 00 c6 93
exact,message_window,post16,6da0369a40f0f5ff0d69ae02867eeaa2b37f3e9b9a478f8ecd385a4ebb37935a,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,02 05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 2a
exact,message_window,post32,f5649a8fbc966fad069656fe8b71f828e0ca7d717de16239198e33bb81ce403e,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A3F,02 05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 2a 94 0f 00 10 30 56 05 0d 00 ff ff ff ff e0 00 50
exact,message_window,pre32,17edc5a605b0c2c61d77d4ba570a8046c5da3a857e9dd867d1c6f5f7a99f3edb,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 2a 94 0f 00 10 30 56 05 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,pre16,ac41e084eb74182486dcce48a54c8b68fb2d7b42d17859d5f0be665f0ded8a93,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,0f 00 10 30 56 05 0d 00 ff ff ff ff e0 00 50 00
exact,message_window,pre8,e5797e2c75a3eba923dd0d136df81e66d33403d2139f25688c88826fc5a0ded5,,6,8,8,0x2000,0x00602000;0x00B62002;0x06642004;0x09592005;0x0B3A2007,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,ff ff ff ff e0 00 50 00
exact,message_window,post8,55200beb676aa9342ba61917faa38fefccc7b0276234b93d253f524ffb5e0086,,1,8,8,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,02 05 00 05 00 00 2a 94
exact,message_window,post16,3b4230453ca4908c3764c8609110df2286ce4f67a0c4da4016baa2a0e2240580,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,02 05 00 05 00 00 2a 94 0f 00 05 00 06 00 00 8e
exact,message_window,post32,d160d06cc7fd8049c2cb1bb3921ea0089f629626c9cf99eb4575298f3ea52ee5,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9A7E,02 05 00 05 00 00 2a 94 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 cc 05 0d 00 ff ff ff ff c0 00 3c
exact,message_window,pre32,e56ac1ab39b251e7ac14558e43e27802c1d030ea2bfd0d824d4258ac1f20dd5a,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9ADE,05 00 05 00 00 2a 94 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 cc 05 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,pre16,b410e9f5027b496baa71e3ecda5ce7c002d51bdbcc10ad104b549d29e3287ddc,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9ADE,0f 00 10 30 cc 05 0d 00 ff ff ff ff c0 00 3c 00
exact,message_window,message_header,2d044623abcd076e3759ce09049191aecc7eeb602da6941c7658adf383a5ca8d,,1,5,5,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9ADE,22 0e 00 1d 00
exact,message_window,post16,8ad4e27b41c985f3471d82601f348dc022772e9241f6a92ca586e5640b6da546,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9ADE,0d 00 ff ff ff ff a0 00 28 00 02 0e 00 06 00 94
exact,message_window,post32,37617cdec00c8023a6303000ed96e52a8230e3b91d88877147ed8e1b9b32f4cd,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9ADE,0d 00 ff ff ff ff a0 00 28 00 02 0e 00 06 00 94 21 94 7f 79 95 98 43 08 42 f1 82 ba 21 42 f1 82
exact,message_window,pre32,675b5403d865f371895b197020cb62cbc9ddb71a889593c01b98e93572066025,,1,32,32,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B16,45 c2 21 88 98 a1 75 c2 92 08 e7 3e f0 98 c2 99 8a b9 44 0d ff 00 0d 00 ff ff ff ff a0 00 28 00
exact,message_window,pre16,bed3e67f64329f723100e8b149d815a64b81148e46fd693406c2369448819d0b,,1,16,16,0x2000,0x00602000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B16,8a b9 44 0d ff 00 0d 00 ff ff ff ff a0 00 28 00
exact,message_window,post8,46090cbfcb0371db49c85453f164ff3bb0849c61f296537b7a0e93330c15c296,,2,5,5,0x2000,0x00602000;0x00AC2001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B16,02 02 00 00 00
exact,message_window,post16,46090cbfcb0371db49c85453f164ff3bb0849c61f296537b7a0e93330c15c296,,2,5,5,0x2000,0x00602000;0x00AC2001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B16,02 02 00 00 00
exact,message_window,post32,46090cbfcb0371db49c85453f164ff3bb0849c61f296537b7a0e93330c15c296,,2,5,5,0x2000,0x00602000;0x00AC2001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B16,02 02 00 00 00
exact,message_window,pre32,9d37d7e2389044ef3f16334cfc7dd0514c82fd269a3fc97f1c23fb562d2f2cbf,,1,32,32,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,05 00 05 00 00 5c 94 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 1f 06 0d 0b a0 00 38 00 c0 00 3c 00
exact,message_window,pre16,9aecbd1c13cca2bf3064d9bee97c401060cd82621831570def5d531a155a6a0e,,1,16,16,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,0f 00 10 30 1f 06 0d 0b a0 00 38 00 c0 00 3c 00
exact,message_window,pre8,b2ee63262ab67f40144aec8258c7be9e55aebc2caf382b1cbd908c8764bb0664,,1,8,8,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,a0 00 38 00 c0 00 3c 00
exact,message_window,post8,50cff72c8e550546d661ec235431888fb2f9f7bada40c17020d47f6ccc117aae,,1,2,2,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,02 02
exact,message_window,post16,50cff72c8e550546d661ec235431888fb2f9f7bada40c17020d47f6ccc117aae,,1,2,2,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,02 02
exact,message_window,post32,50cff72c8e550546d661ec235431888fb2f9f7bada40c17020d47f6ccc117aae,,1,2,2,0x3000,0x00BA3006,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9B58,02 02
exact,message_window,pre32,2794204bf17870b0460949aa45aa7998e867808cc3e688ac2926069cfc7bb320,,1,32,32,0x3000,0x00C43000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,05 00 05 00 00 c2 6a 0f 00 05 00 06 00 00 c6 93 0f 00 10 30 8e 06 0d 0a 90 00 40 01 e0 00 50 00
exact,message_window,pre16,fcd5abf8fd949c121dba0941a5bb2a9314a900cf52de08960c9011bb79730418,,1,16,16,0x3000,0x00C43000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,0f 00 10 30 8e 06 0d 0a 90 00 40 01 e0 00 50 00
exact,message_window,pre8,01fc127ecfe78c7c933e4680d1dbea06888b60127cbbc77fdc798a1e909653ba,,9,8,8,0x3000,0x00C43000;0x00F13003;0x01813004;0x01B13005;0x0C843001;0x0CDE3000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,90 00 40 01 e0 00 50 00
exact,message_window,message_header,a062016d6f35a1921c29e826edc0a982d8afe76e1585145ff6290554b90e3f91,,2,5,5,0x3000;0x4000,0x00C43000;0x0D824000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,02 0e 00 09 00
exact,message_window,post8,138793139d414148c3ea406f4b273bdfb394d17fab3636115815abdf639d433d,,3,3,3,0x3000,0x00C43000;0x00DC3004;0x015C3003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,02 02 00
exact,message_window,post16,138793139d414148c3ea406f4b273bdfb394d17fab3636115815abdf639d433d,,3,3,3,0x3000,0x00C43000;0x00DC3004;0x015C3003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,02 02 00
exact,message_window,post32,138793139d414148c3ea406f4b273bdfb394d17fab3636115815abdf639d433d,,3,3,3,0x3000,0x00C43000;0x00DC3004;0x015C3003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9BA8,02 02 00
exact,message_window,pre32,2f2a8886f82a789be8c823315adffbc10c599b1e929ccc351e0dd5f4ac88da9a,,1,32,32,0x3000,0x00D23001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,05 00 05 00 00 9a 6a 0f 00 05 00 06 00 00 ae 6a 0f 00 10 30 d9 06 0d 0a a8 00 40 01 b0 00 3c 00
exact,message_window,pre16,cc9289e4f042b6f65cb50e7a8f3b067db5dcfd4b4dcfea551757d3075ed6bfb4,,1,16,16,0x3000,0x00D23001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,0f 00 10 30 d9 06 0d 0a a8 00 40 01 b0 00 3c 00
exact,message_window,pre8,2ba943fa59dee4e613660c52b6ede26c7b9ae56e90e2ef9003ceb2d6ab91ba21,,1,8,8,0x3000,0x00D23001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,a8 00 40 01 b0 00 3c 00
exact,message_window,post8,db4a817e8f7bbf5a862d1ed461fc3b5e006753237cfd268fed6a16764761c033,,3,8,8,0x3000,0x00D23001;0x01B13005;0x0C843001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,02 02 00 00 00 00 00 00
exact,message_window,post16,db4a817e8f7bbf5a862d1ed461fc3b5e006753237cfd268fed6a16764761c033,,1,8,8,0x3000,0x00D23001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,02 02 00 00 00 00 00 00
exact,message_window,post32,db4a817e8f7bbf5a862d1ed461fc3b5e006753237cfd268fed6a16764761c033,,1,8,8,0x3000,0x00D23001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C18,02 02 00 00 00 00 00 00
exact,message_window,pre32,2341e868ad70a3f5dfc7e09d08a29a6783b9f5f483328472eef350c41e1ce5bf,,1,32,32,0x3000,0x00DC3004,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C68,05 00 05 00 00 9a 6a 0f 00 05 00 06 00 00 ae 6a 0f 00 10 30 26 07 0d 0a a0 00 40 01 c0 00 3c 00
exact,message_window,pre16,5869bf64b1ba151bfa8e7b0e7c26f5256c3cf0672ce58287bb8f48786ae4876c,,1,16,16,0x3000,0x00DC3004,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C68,0f 00 10 30 26 07 0d 0a a0 00 40 01 c0 00 3c 00
exact,message_window,pre8,1007297af4e7f187ceba560b8dc1062120794a6b05bd3a096e2ecc1d8723702f,,4,8,8,0x3000,0x00DC3004;0x00F13003;0x011E3000;0x01B13005,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C68,a0 00 40 01 c0 00 3c 00
exact,message_window,message_header,9daa499e0f2898d03c624c9deb1d73fd423bef124b13a63edc2461b9c57fdf05,,12,5,5,0x2000;0x3000;0x5000,0x00602000;0x00DC3004;0x011E3000;0x01813004;0x02112002;0x02465001;0x06642004;0x09592005;0x0B3A2007;0x0C843001,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9C68,02 0e 00 0b 00
exact,message_window,pre32,6d753692ffbc77a7b0c1338ef43c90c4d947fbd6fcc2bc180e453ed8990915b6,,1,32,32,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 5c 94 0f 00 10 30 82 07 0d 0b 90 00 38 00 e0 00 50 00
exact,message_window,pre16,fc904f9ef0a22e36fc0f56b7fa775142f16ca908863b863d94999451c4dd3da8,,1,16,16,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,0f 00 10 30 82 07 0d 0b 90 00 38 00 e0 00 50 00
exact,message_window,pre8,495a0ca033d8952b4e0fa4876c583e26a418938e2fd8a3b7b81faea064bd37b7,,1,8,8,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,90 00 38 00 e0 00 50 00
exact,message_window,post8,3dbebb4b693efc6cc8e856f36214b756dc6e370f652c924bcd2cc5b0bb4fa93f,,1,7,7,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,02 02 00 00 00 00 00
exact,message_window,post16,3dbebb4b693efc6cc8e856f36214b756dc6e370f652c924bcd2cc5b0bb4fa93f,,1,7,7,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,02 02 00 00 00 00 00
exact,message_window,post32,3dbebb4b693efc6cc8e856f36214b756dc6e370f652c924bcd2cc5b0bb4fa93f,,1,7,7,0x3000,0x00E53002,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9CB0,02 02 00 00 00 00 00
exact,message_window,pre32,4e8a34757903b2452e9d93f936b4da6f5c0a806f9556a8966afc987b0b720941,,1,32,32,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,05 00 05 00 00 9a 6a 0f 00 05 00 06 00 00 c2 6a 0f 00 10 30 e8 07 0d 0a 98 00 40 01 d0 00 50 00
exact,message_window,pre16,998e8bcc00e31e30095af1344047d9313d8f27d1b04982b6e214bcb1070949cd,,1,16,16,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,0f 00 10 30 e8 07 0d 0a 98 00 40 01 d0 00 50 00
exact,message_window,pre8,a1c7724fecad0733e27a5ddba467d41af459a0d0f2b38835af4ee814b06edd9e,,7,8,8,0x3000,0x00F13003;0x01B13005;0x0C843001;0x0CDE3000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,98 00 40 01 d0 00 50 00
exact,message_window,post8,d032d59c0b8496c321759681b71c09403703b29f81f0530b13d2b3a9235221f3,,1,8,8,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,02 05 00 05 00 00 c2 6a
exact,message_window,post16,8e4521b8e217259f2de134d79b888695cf31fcd355470edacd0d4841ec6be6d1,,1,16,16,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,02 05 00 05 00 00 c2 6a 0f 00 05 00 06 00 00 c6
exact,message_window,post32,4359a2bcc2c50e10f843c4bdd2e53ca691c6c04299a5f117925a3869c7f052ec,,1,32,32,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D10,02 05 00 05 00 00 c2 6a 0f 00 05 00 06 00 00 c6 93 0f 00 10 30 7a 08 0d 0a 98 00 40 01 d0 00 50
exact,message_window,pre32,f9c2d2e57c8da194eb54734248bdd625d95b47a94c4f395af81edf4c2e97cad5,,1,32,32,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D70,05 00 05 00 00 c2 6a 0f 00 05 00 06 00 00 c6 93 0f 00 10 30 7a 08 0d 0a 98 00 40 01 d0 00 50 00
exact,message_window,pre16,f93073a073434c87544800eeff0cd05e4c4b53630aae7cf1bc1f088522ba8c4a,,1,16,16,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D70,0f 00 10 30 7a 08 0d 0a 98 00 40 01 d0 00 50 00
exact,message_window,message_header,dcdf9f4b8446d0e8a31c704cac0575d27c66de71b895c74d8e69c52cb30a290d,,13,5,5,0x2000;0x3000,0x00602000;0x00F13003;0x011E3000;0x01B13005;0x02112002;0x047A2003;0x06642004;0x0CDE3000,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D70,02 0e 00 02 00
exact,message_window,post16,b579e4c1c47aa6359d4fd02f72b53f2e5c3ab110d69872a3d975331d6610bd9f,,1,16,16,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D70,02 05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 8e
exact,message_window,post32,3b56c029c5db05bdbe7127c186eb2ada705f5c67da1bcddacda00ee0cb5e8a61,,1,32,32,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9D70,02 05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 bc 08 0d 0a a8 00 40 01 b0 00 28
exact,message_window,pre32,b49bd6489b12f2ef09b6b1d7eb2e57beb65d1bb3de8fde9481f63f75208edd0e,,1,32,32,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9E02,05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 bc 08 0d 0a a8 00 40 01 b0 00 28 00
exact,message_window,pre16,8966979b5c4364b4069d6857d2a5b1c9ac78e9d9457c11d9d5cbbad79533e18e,,1,16,16,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9E02,0f 00 10 30 bc 08 0d 0a a8 00 40 01 b0 00 28 00
exact,message_window,pre8,2a89d7adb433a52f337efbbe3dcbf1e79fa6ce0379f49d3a29db9c6884db9ac8,,2,8,8,0x3000,0x00F13003,message_window,exact_bytes,identical raw bytes,HIGH,/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT:0x002A9E02,a8 00 40 01 b0 00 28 00
