mdt,scene_id,record_id,resource_id,class,subtype,offset,resource_relative_offset,end_offset,size,boundary_role,previous_message,next_message,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00E53002,0x3000,2,0x002A9CE9,0x0059,0x002A9CF0,7,resource_tail,SCN_00030100_00740000_0021,,02 02 00 00 00 00 00,3dbebb4b693efc6cc8e856f36214b756dc6e370f652c924bcd2cc5b0bb4fa93f,4bc82f31c4a81dc001111a2906a70c6c4001131f36616bbed84e622fed1412fd,02 02 00 00 00 00 00,02 02 00 00 00 00 00,02 02 00 00 00 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9CF4,0x0004,0x002A9D10,28,pre_message,,SCN_00030100_00740000_0022,00 9a 6a 0f 00 05 00 06 00 00 c2 6a 0f 00 10 30 e8 07 0d 0a 98 00 40 01 d0 00 50 00,87ca18ff736311623a2615d955c205e94cb89c00b159fcede297d21e528c691d,4548d53faf2fe7354565225b498a298698406d78e475fb43b7b8c632743ca0bb,00 9a 6a 0f 00 05 00 06,98 00 40 01 d0 00 50 00,00 0F 00 05 00 06 00 00 0F 00 10 07 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9D4F,0x005F,0x002A9D53,4,between_messages,SCN_00030100_00740000_0022,SCN_00030100_00740000_0023,02 05 00 05,5c07856df97a4593dbb20401100160b0eb6c030711242b484b0fadabb81224eb,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 05 00 05,02 05 00 05,02 05 00 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9D53,0x0063,0x002A9D70,29,between_messages,SCN_00030100_00740000_0022,SCN_00030100_00740000_0023,00 00 c2 6a 0f 00 05 00 06 00 00 c6 93 0f 00 10 30 7a 08 0d 0a 98 00 40 01 d0 00 50 00,16fcd92023753dd5c199aa9d1028f0dcab2e425673a6f675a0450ef5503eb29c,4126ca9b632135d1382475ce00f82c6fdaaf7ab819438ebf1e7a28cb84f49b6f,00 00 c2 6a 0f 00 05 00,98 00 40 01 d0 00 50 00,00 00 0F 00 05 00 06 00 00 0F 00 10 08 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9DE1,0x00F1,0x002A9DE5,4,between_messages,SCN_00030100_00740000_0023,SCN_00030100_00740000_0024,02 05 00 05,5c07856df97a4593dbb20401100160b0eb6c030711242b484b0fadabb81224eb,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 05 00 05,02 05 00 05,02 05 00 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9DE5,0x00F5,0x002A9E02,29,between_messages,SCN_00030100_00740000_0023,SCN_00030100_00740000_0024,00 00 c6 93 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 bc 08 0d 0a a8 00 40 01 b0 00 28 00,2a81b1ae80d9d1724e9bd56d21b3301d70f8fa92f605e5e32e223331a2d6dbc8,f4012f803ca52f404db15e81d870cc966e397c7df50962d2aa950f98d4168e96,00 00 c6 93 0f 00 05 00,a8 00 40 01 b0 00 28 00,00 00 0F 00 05 00 06 00 00 0F 00 10 08 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9E23,0x0133,0x002A9E27,4,between_messages,SCN_00030100_00740000_0024,SCN_00030100_00740000_0025,02 05 00 05,5c07856df97a4593dbb20401100160b0eb6c030711242b484b0fadabb81224eb,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 05 00 05,02 05 00 05,02 05 00 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9E27,0x0137,0x002A9E44,29,between_messages,SCN_00030100_00740000_0024,SCN_00030100_00740000_0025,00 00 8e 94 0f 00 05 00 06 00 00 a6 95 0f 00 10 30 19 09 0d 0a a0 00 40 01 c0 00 50 00,f659ee88d2f664cb0f540dc60db5857e2057a8b414b98f7e9120a22d2e409dd8,5d1c6ed7e18ed42a02d0220833b0833bcdc40e9fa0ef34d454ead39f0f3b15c0,00 00 8e 94 0f 00 05 00,a0 00 40 01 c0 00 50 00,00 00 0F 00 05 00 06 00 00 0F 00 10 19 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9E80,0x0190,0x002A9E84,4,between_messages,SCN_00030100_00740000_0025,SCN_00030100_00740000_0026,02 05 00 05,5c07856df97a4593dbb20401100160b0eb6c030711242b484b0fadabb81224eb,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 05 00 05,02 05 00 05,02 05 00 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9E84,0x0194,0x002A9EA1,29,between_messages,SCN_00030100_00740000_0025,SCN_00030100_00740000_0026,00 00 a6 95 0f 00 05 00 06 00 00 d4 b7 0f 00 10 30 63 09 0d 0a b8 00 40 01 90 00 3c 00,ad30ced9703d695cb04408e8b9dc7c8b770cf94adb4645b9804b01b82bb88461,c2bb1f595798f19cb756d6bd698dd958ec68189258e5d2f850efad8680aaa158,00 00 a6 95 0f 00 05 00,b8 00 40 01 90 00 3c 00,00 00 0F 00 05 00 06 00 00 0F 00 10 09 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9ECA,0x01DA,0x002A9ECE,4,between_messages,SCN_00030100_00740000_0026,SCN_00030100_00740000_0027,02 05 00 05,5c07856df97a4593dbb20401100160b0eb6c030711242b484b0fadabb81224eb,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 05 00 05,02 05 00 05,02 05 00 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9ECE,0x01DE,0x002A9F1B,77,between_messages,SCN_00030100_00740000_0026,SCN_00030100_00740000_0027,00 00 d4 b7 0f 00 05 00 06 00 00 da 37 20 00 10 30 c1 0a 03 00 02 0f 06 00 10 30 65 0a 0d 0a b8 00 40 01 90 00 28 00 12 0e 00 0f 00 86 a0 20 f0 d9 d6 a0 a7 f0 95 98 08 9b 79 9c 95 98 bd a0 46 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,643aaf31f581481b992c70e9d8fda671985148572fb042e991941335b8ac8a78,ff417ce1a54f185a3e0e48b3e3f432c10b9ae5aa4098ea3f0d68fc45ff7dddb7,00 00 d4 b7 0f 00 05 00,b8 00 40 01 90 00 3c 00,00 00 0F 00 05 00 06 00 00 00 10 0A 03 00 02 0F 06 00 10 0A 0D 0A 00 01 00 00 12 0E 00 0F 00 F0 F0 08 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9F43,0x0253,0x002A9F47,4,between_messages,SCN_00030100_00740000_0027,SCN_00030100_00740000_0028,0d 0a 90 00,173c3132f5c6d6d56d80f0f4ffc0ec750ff893b22825433052613c9a54d1af57,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a 90 00,0d 0a 90 00,0D 0A 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9F47,0x0257,0x002A9F4D,6,between_messages,SCN_00030100_00740000_0027,SCN_00030100_00740000_0028,40 01 e0 00 50 00,a61e248c63c00b9bd8f284c60fe199e8bb2fe814c0fd6ee65241a8b84a5e747f,3321b5048d7063f1aa39cf2929ca98dbe3c7a4aad1cf286ad055ea3c214af798,40 01 e0 00 50 00,40 01 e0 00 50 00,01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9F8E,0x029E,0x002A9F92,4,between_messages,SCN_00030100_00740000_0028,SCN_00030100_00740000_0029,0d 0a a0 00,f6a09174ca310cce4046b7e5a464b5c26ad6b16227ff56dda7954c81eb70d1bb,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a a0 00,0d 0a a0 00,0D 0A 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9F92,0x02A2,0x002A9F98,6,between_messages,SCN_00030100_00740000_0028,SCN_00030100_00740000_0029,40 01 c0 00 3c 00,92c105b610b23064b2532333b1f7114127ac5a2c57bc15c7103e8046d92ce2bd,3321b5048d7063f1aa39cf2929ca98dbe3c7a4aad1cf286ad055ea3c214af798,40 01 c0 00 3c 00,40 01 c0 00 3c 00,01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9FC6,0x02D6,0x002A9FCA,4,between_messages,SCN_00030100_00740000_0029,SCN_00030100_00740000_0030,03 00 00 0f,f1a04a53890299c1f94faa52ded74c2bdc99cf0027c9e629c478d1b199af3736,303982068c840afdee71661c07d312c71e46c800beeb6790473017cecbcb84dd,03 00 00 0f,03 00 00 0f,03 00 00 0F
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002A9FCA,0x02DA,0x002AA006,60,between_messages,SCN_00030100_00740000_0029,SCN_00030100_00740000_0030,06 01 02 03 00 05 0f 06 01 10 30 c0 0a 0d 0a b0 00 40 01 a0 00 28 00 12 0e 00 0f 00 86 a0 a7 f0 7f 08 37 f0 c8 cf a0 3b f2 c5 f0 9c c2 93 46 0d ff 00 0d 0a a0 00 40 01 c0 00 28 00,844f83574c0d07b1821bfb3becac6a46bc04865d14579baa763760d2f55580d6,d7274eac1b6173510eee0157dba4f918c6743a887bb0afb06e0b276cd9fea4c1,06 01 02 03 00 05 0f 06,a0 00 40 01 c0 00 28 00,06 01 02 03 00 05 0F 06 01 10 0A 0D 0A 00 01 00 00 12 0E 00 0F 00 F0 08 F0 F2 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA027,0x0337,0x002AA02B,4,between_messages,SCN_00030100_00740000_0030,SCN_00030100_00740000_0031,02 02 05 00,7e650f21648bd638fe9b8938ca5c46f368b85d6a97c6636bb35a6205dea45009,c8d03ad13895760ed8c2ee7cf945580da6a8b95bddc7fc9250a0e1914b9e6f97,02 02 05 00,02 02 05 00,02 02 05 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA02B,0x033B,0x002AA080,85,between_messages,SCN_00030100_00740000_0030,SCN_00030100_00740000_0031,05 00 00 da 37 20 00 05 00 06 00 00 c6 02 41 00 10 30 eb 0b 03 00 02 0f 06 00 10 30 44 0b 0d 0a 90 00 40 01 e0 00 28 00 42 0e 00 36 00 9c 74 21 37 f0 c8 cf 43 08 86 a0 a7 f0 95 98 21 81 f0 a0 3b f2 c5 f0 9c c2 93 44 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,f954919b450f7bdc7ddf57e8fe817a7981d1f8505bc12d56a69e1e6445096162,312afdb7b9bf52ae0a6e8c238c86670ff568e53dcf866d18d64728572d017e16,05 00 00 da 37 20 00 05,b8 00 40 01 90 00 3c 00,05 00 00 00 05 00 06 00 00 02 00 10 0B 03 00 02 0F 06 00 10 0B 0D 0A 00 01 00 00 0E 00 00 F0 08 F0 F0 F2 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA0A5,0x03B5,0x002AA0A9,4,between_messages,SCN_00030100_00740000_0031,SCN_00030100_00740000_0032,03 00 00 0f,f1a04a53890299c1f94faa52ded74c2bdc99cf0027c9e629c478d1b199af3736,303982068c840afdee71661c07d312c71e46c800beeb6790473017cecbcb84dd,03 00 00 0f,03 00 00 0f,03 00 00 0F
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA0A9,0x03B9,0x002AA0F9,80,between_messages,SCN_00030100_00740000_0031,SCN_00030100_00740000_0032,06 01 02 03 00 02 0f 06 01 10 30 b6 0b 0d 0a 98 00 40 01 d0 00 3c 00 42 0e 00 36 00 2c f0 3a f0 e9 7e 44 08 9c c2 7e 3b f2 c5 f0 9d 80 f0 be bb be 9c 77 08 44 f6 2e f6 99 b4 75 bd c2 8b b5 9c 77 7e 44 0d ff 00 0d 0a b0 00 40 01 a0 00 28 00,114337ba6150824eb810632faf014ee5eb88a7a42135982fd76fbd26067ea60a,50b45c009756c454bc13b2aef956df023451db99205252ca857c49db2c421739,06 01 02 03 00 02 0f 06,b0 00 40 01 a0 00 28 00,06 01 02 03 00 02 0F 06 01 10 0B 0D 0A 00 01 00 00 0E 00 00 F0 F0 08 F2 F0 F0 08 F6 F6 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA117,0x0427,0x002AA11B,4,between_messages,SCN_00030100_00740000_0032,SCN_00030100_00740000_0033,03 00 00 0f,f1a04a53890299c1f94faa52ded74c2bdc99cf0027c9e629c478d1b199af3736,303982068c840afdee71661c07d312c71e46c800beeb6790473017cecbcb84dd,03 00 00 0f,03 00 00 0f,03 00 00 0F
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA11B,0x042B,0x002AA132,23,between_messages,SCN_00030100_00740000_0032,SCN_00030100_00740000_0033,06 02 02 03 00 05 0f 06 02 10 30 ea 0b 0d 0a a8 00 40 01 b0 00 28 00,9b0692e3be0a916d9d531392650a6e620d9ce92cb1d5fa166a1fc2381aabd565,c29d5d87732a53384b76b4e32091f93a3564fb1d59c843848b1c6d32b9f2e831,06 02 02 03 00 05 0f 06,a8 00 40 01 b0 00 28 00,06 02 02 03 00 05 0F 06 02 10 0B 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA151,0x0461,0x002AA155,4,between_messages,SCN_00030100_00740000_0033,SCN_00030100_00740000_0034,02 02 05 00,7e650f21648bd638fe9b8938ca5c46f368b85d6a97c6636bb35a6205dea45009,c8d03ad13895760ed8c2ee7cf945580da6a8b95bddc7fc9250a0e1914b9e6f97,02 02 05 00,02 02 05 00,02 02 05 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA155,0x0465,0x002AA1A0,75,between_messages,SCN_00030100_00740000_0033,SCN_00030100_00740000_0034,05 00 00 c6 02 41 00 10 30 82 0d 03 00 02 0f 06 00 10 30 60 0c 0d 0a a0 00 40 01 c0 00 28 00 12 0e 00 0f 00 9f 7a 46 21 86 a0 a7 f0 95 98 08 37 f0 c8 cf a0 3b f2 c5 f0 9c c2 99 8a b9 44 0d ff 00 0d 0a b8 00 40 01 90 00 3c 00,fbee0df954bd2988521bf1ad109a6cef2eacf789f2d3de25490854f8adaaf029,e1b3f6e11f9831babeb9ed2f5b39b422e934cf57d679332881e3a03caab46497,05 00 00 c6 02 41 00 10,b8 00 40 01 90 00 3c 00,05 00 00 02 00 10 0D 03 00 02 0F 06 00 10 0C 0D 0A 00 01 00 00 12 0E 00 0F 00 F0 08 F0 F2 F0 0D FF 00 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA1C1,0x04D1,0x002AA1C5,4,between_messages,SCN_00030100_00740000_0034,SCN_00030100_00740000_0035,03 00 00 0f,f1a04a53890299c1f94faa52ded74c2bdc99cf0027c9e629c478d1b199af3736,303982068c840afdee71661c07d312c71e46c800beeb6790473017cecbcb84dd,03 00 00 0f,03 00 00 0f,03 00 00 0F
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA1C5,0x04D5,0x002AA2B8,243,between_messages,SCN_00030100_00740000_0034,SCN_00030100_00740000_0035,06 01 02 03 00 02 0f 06 01 10 30 3c 0d 0d 0a 98 00 40 01 d0 00 50 00 42 0e 00 39 00 c4 3d f0 26 f0 c5 eb 7f 82 f2 c2 99 b4 08 e2 32 f0 93 9c c2 98 46 08 37 f0 c8 cf a0 3b f2 c5 f0 9d b5 21 77 95 92 77 08 9c 9d 7f 3a f3 88 be 98 c2 93 46 44 0d ff 00 0d 0a b8 00 40 01 90 00 50 00 12 0e 00 19 00 90 c2 9c 62 f0 da f0 9c b4 a0 7f 08 75 bd 3b f2 c5 f0 9c c2 93 46 08 87 b3 c2 9f 37 f0 c8 cf 08 c0 92 8a 21 34 f1 87 f6 8a 82 46 0d ff 00 0d 0a 90 00 40 01 e0 00 50 00 52 0e 00 3e 00 90 79 99 8c 9f 46 21 d7 f0 a1 81 f0 8a b4 08 b3 f2 be bb be 92 82 9c 77 b4 a0 c1 08 a4 9a 96 a1 b8 f1 95 98 77 bd b4 a0 99 8c 46 09 08 46 42 f1 80 b0 8a b9 79 7e 0d ff 00 03 00 00 0f 06 02 02 03 00 05 0f 06 02 10 30 81 0d 0d 0a 90 00 40 01 e0 00 3c 00,fdb5a987b605a2df6c399dbfd913500cbb6ae6d59aa91d70c70eca641f24a4ab,3276c569507a4e74ab21e79411b8ad7c5f61efdb8fe91e4213c98d9ad522a19d,06 01 02 03 00 02 0f 06,90 00 40 01 e0 00 3c 00,06 01 02 03 00 02 0F 06 01 10 0D 0D 0A 00 01 00 00 0E 00 00 F0 F0 F2 08 F0 08 F0 F2 F0 08 F3 0D FF 00 0D 0A 00 01 00 00 12 0E 00 19 00 F0 F0 08 F2 F0 08 F0 08 F1 F6 0D FF 00 0D 0A 00 01 00 00 0E 00 00 F0 F0 08 F2 08 F1 09 08 F1 0D FF 00 03 00 00 0F 06 02 02 03 00 05 0F 06 02 10 0D 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x00F13003,0x3000,3,0x002AA2E8,0x05F8,0x002AA2F0,8,resource_tail,SCN_00030100_00740000_0035,,02 02 02 00 00 00 00 00,292fe126591bb6f310492b2b5f29fbf2d1fccfb7e06b8d1ca3aff000f7ec7af3,95a4b36ae8982c77748d5bf07624894df244e95f94f05817c83beefafeba5804,02 02 02 00 00 00 00 00,02 02 02 00 00 00 00 00,02 02 02 00 00 00 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA2F4,0x0004,0x002AA319,37,pre_message,,SCN_00030100_00740000_0036,00 00 6b 00 00 00 00 00 00 00 00 00 00 00 05 00 02 04 00 09 00 00 00 10 30 f0 0d 0d 0a 98 00 40 01 d0 00 50 00,5b41abd187635e351ae428b67efa9e63ead17d7f9ea78531fa2e264122bd963f,ab82a220717b5e7484e9d0be73128b07f9daede6268c79612661bfa96fd28e54,00 00 6b 00 00 00 00 00,98 00 40 01 d0 00 50 00,00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 02 04 00 09 00 00 00 10 F0 0D 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA357,0x0067,0x002AA35B,4,between_messages,SCN_00030100_00740000_0036,SCN_00030100_00740000_0037,02 06 02 05,06b9c0d5def05a4c92b95e95605c5d807ca88e03f4c65d6f0b1a0b14f32f6a13,368a0fe3091a14755875aba93cabaa9c2a83cb99bc16bc92b2a3fe376baa61e1,02 06 02 05,02 06 02 05,02 06 02 05
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA35B,0x006B,0x002AA380,37,between_messages,SCN_00030100_00740000_0036,SCN_00030100_00740000_0037,08 10 30 f1 10 05 00 05 00 00 9a 6a 0f 00 05 00 06 00 00 c6 93 0f 00 10 30 8b 0e 0d 0a a8 00 40 01 b0 00 50 00,97292040b41ea4e023c69d5890dd30cf45295bf3f35ec804a263af8885144c47,56d810448c7a481bc99d2f6f22bd9a60218323a44d55d06fa2229095f7a3cfb8,08 10 30 f1 10 05 00 05,a8 00 40 01 b0 00 50 00,08 10 F1 10 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 0E 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA3BC,0x00CC,0x002AA3C0,4,between_messages,SCN_00030100_00740000_0037,SCN_00030100_00740000_0038,0d 0a a0 00,f6a09174ca310cce4046b7e5a464b5c26ad6b16227ff56dda7954c81eb70d1bb,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a a0 00,0d 0a a0 00,0D 0A 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA3C0,0x00D0,0x002AA413,83,between_messages,SCN_00030100_00740000_0037,SCN_00030100_00740000_0038,40 01 c0 00 3c 00 80 21 08 4e b6 82 90 79 4f c1 7d f0 9d 80 f0 be 92 08 21 0d ff 00 1f 04 6b 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 c6 93 0f 00 05 00 06 00 00 8e 94 0f 00 10 30 28 0f 0d 0a 90 00 40 01 e0 00 50 00,5ace5460ca8dbae4a155977013b921cf4c9313c66a9d0b8689f778adafb0119a,ef98c79df332ededcd63c89f6a46383fafd8ef5e77788069637c305e47dfb812,40 01 c0 00 3c 00 80 21,90 00 40 01 e0 00 50 00,01 00 00 08 F0 F0 08 0D FF 00 1F 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 0F 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA459,0x0169,0x002AA45D,4,between_messages,SCN_00030100_00740000_0038,SCN_00030100_00740000_0039,0d 0a a0 00,f6a09174ca310cce4046b7e5a464b5c26ad6b16227ff56dda7954c81eb70d1bb,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a a0 00,0d 0a a0 00,0D 0A 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA45D,0x016D,0x002AA4B0,83,between_messages,SCN_00030100_00740000_0038,SCN_00030100_00740000_0039,40 01 c0 00 3c 00 80 21 08 4e b6 82 90 79 4f c1 7d f0 9d 80 f0 be 92 08 21 0d ff 00 1f 04 6b 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 8e 94 0f 00 05 00 06 00 00 a6 95 0f 00 10 30 a7 0f 0d 0a a0 00 40 01 c0 00 3c 00,8cc40c46d80c97ae99e7fcd1fd1b9404c4784a9149f6444e6eda9b0dda3a42c9,9cb8e9fe9d1146e7b0f040d1d6856155e9ac4a25e7d82f464ac9cbecb981c94a,40 01 c0 00 3c 00 80 21,a0 00 40 01 c0 00 3c 00,01 00 00 08 F0 F0 08 0D FF 00 1F 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 0F 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA4D8,0x01E8,0x002AA4DC,4,between_messages,SCN_00030100_00740000_0039,SCN_00030100_00740000_0040,0d 0a a0 00,f6a09174ca310cce4046b7e5a464b5c26ad6b16227ff56dda7954c81eb70d1bb,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a a0 00,0d 0a a0 00,0D 0A 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA4DC,0x01EC,0x002AA52F,83,between_messages,SCN_00030100_00740000_0039,SCN_00030100_00740000_0040,40 01 c0 00 3c 00 80 21 08 4e b6 82 90 79 4f c1 7d f0 9d 80 f0 be 92 08 21 0d ff 00 1f 04 6b 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 a6 95 0f 00 05 00 06 00 00 da 37 20 00 10 30 4a 10 0d 0a 90 00 40 01 e0 00 50 00,d32c9a34b19eaa36b2adfebf4e328ac78698063174eab107da229faaa57b9efc,cae1777472662e974db65f2cd5d0d7f34e0908257c2050d59cc557b2dd5845ec,40 01 c0 00 3c 00 80 21,90 00 40 01 e0 00 50 00,01 00 00 08 F0 F0 08 0D FF 00 1F 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 06 01 05 08 02 05 00 05 00 00 0F 00 05 00 06 00 00 00 10 10 0D 0A 00 01 00 00
/Users/j.swon/Desktop/Grandia3_KR/work/scenario/resources/00030100/00030100.MDT,00030100,0x00740000,0x01B13005,0x3000,5,0x002AA57B,0x028B,0x002AA57F,4,between_messages,SCN_00030100_00740000_0040,SCN_00030100_00740000_0041,0d 0a a0 00,f6a09174ca310cce4046b7e5a464b5c26ad6b16227ff56dda7954c81eb70d1bb,944c7c40fdbfbca4238aa6f1ac43e5caddf82390898bb6f0c12a61d39e5e817f,0d 0a a0 00,0d 0a a0 00,0D 0A 00
