id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0011_NAME,ITEM,key_item,GR3.MDZ,GR3.MDT,ITEM_RECORD_0011,,0,0xDA12,0x000EE4,D6 EB A6 C9 E7 CC C4 C9,フライトユニット,플라이트 유닛,84 F7 66 6B D2 20 A8 B7 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0112_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0112,,1,0xECB3,0x001B90,C0 F1 C1 F8 BD F1 32 F0 B3 F2 B1 F1 7D BC F0 C2 F0 A1 B2 F2 5B 9D 3F F0 B6 F0 80 9D F0 9E F0,消耗品／周囲に効果を与える回復の薬草,소모품／주변에 효과를 주는 회복 약초,B4 B2 50 F7 32 F0 A3 7C F9 7D 20 CA F4 EC F5 87 20 A3 73 20 CC D0 20 5A F9 CA F1,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0113_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0113,,0,0xDB0D,0x001BA4,5B F2 C6 F1 80 3E F2 9D F0,黄金の秘薬,황금의 비약,BA F4 C7 75 20 98 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0113_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0113,,1,0xECE5,0x001BB0,C0 F1 C1 F8 BD F1 32 F0 5B F2 C6 F1 7D 97 F3 62 9D F0 5F 7E F0 85 F0 A1 3F F0 B6 F0,消耗品／黄金に輝く薬が体力を回復,소모품／황금빛 약이 체력을 회복한다,B4 B2 50 F7 32 F0 BA F4 C7 2B F4 20 5A F9 6B 20 53 F0 93 F8 A1 20 CC D0 7A 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0114_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0114,,0,0xDB17,0x001BC4,EB F0 50 F1 80 85 F0 47 F1,戦士の力水,전사의 힘물,BB 7E 75 20 85 F7 EA,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0114_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0114,,1,0xED14,0x001BD0,C0 F1 C1 F8 BD F1 32 F0 47 F3 92 7A EE F1 9B F0 5F 68 F0 78 62 9D 80 F1 81 F1 82 F1 7C 47 F1,消耗品／飲むと元気が出てくる不思議な水,소모품／마시면 힘이 솟는 신비한 물,B4 B2 50 F7 32 F0 5C 88 80 20 85 F7 6B 20 62 F7 73 20 B0 98 7A 20 EA,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0115_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0115,,0,0xDB21,0x001BE4,D2 F1 80 B3 F0 80 4F F2,光の木の実,빛의 열매,2B F4 75 20 B5 F3 D0 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0115_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0115,,1,0xED46,0x001BF0,C0 F1 C1 F8 BD F1 32 F0 D2 F1 9C 97 F3 62 4A F0 4B F0 80 B3 F0 80 4F F2,消耗品／光り輝く魔法の木の実,소모품／빛나는 마법의 나무 열매,B4 B2 50 F7 32 F0 2B F4 50 73 20 5C 78 F9 75 20 50 97 20 B5 F3 D0 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0116_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0116,,0,0xDB2A,0x001C04,5A F2 B3 F7 80 3E F2 9D F0,青藍の秘薬,청람의 비약,A7 F9 BE 75 20 98 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0116_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0116,,1,0xED71,0x001C10,C0 F1 C1 F8 BD F1 32 F0 C7 F8 62 97 F3 62 9D F0 5F C7 F1 D3 F1 A1 3F F0 B6 F0,消耗品／蒼く輝く薬が精神を回復,소모품／푸르게 빛나는 약이 정신력을 회복한다,B4 B2 50 F7 32 F0 28 F7 C8 68 20 2B F4 50 73 20 5A F9 6B 20 93 B0 93 F8 A1 20 CC D0 7A 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0117_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0117,,0,0xDB34,0x001C24,C8 D1 AF EA,デバキン,데바킨,96 9F BC F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0118_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0118,,0,0xDB39,0x001C44,4A F0 4B F0 80 E7 F1 47 F1,魔法の聖水,마법의 성수,5C 78 F9 75 20 D6 8B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0118_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0118,,1,0xEDA1,0x001C50,C0 F1 C1 F8 BD F1 32 F0 C7 F1 D3 F1 85 F0 5F D8 F6 60 87 F0 5F 9D E7 F1 7C 9D 47 F1,消耗品／精神力が湧き上がる聖なる水,소모품／정신력이 솟아나는 성스러운 물,B4 B2 50 F7 32 F0 93 B0 93 F8 6B 20 62 F7 70 50 73 20 D6 BC A6 E9 20 EA,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0119_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0119,,0,0xDB43,0x001C64,79 F5 57 B7 ED D6 A3 9E F0,白いサルファ草,하얀 사르파초,61 63 F9 20 7E C8 57 F4 CA F1,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0119_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0119,,1,0xEDD0,0x001C70,C0 F1 C1 F8 BD F1 32 F0 42 F9 6B 78 47 F3 92 7A C7 F1 D3 F1 85 F0 5F 3F F0 B6 F0 6C 9D 9E F0,消耗品／煎じて飲むと精神力が回復する草,소모품／달여 마시면 정신력이 회복되는 풀,B4 B2 50 F7 32 F0 C9 F7 95 20 5C 88 80 20 93 B0 93 F8 6B 20 CC D0 E1 73 20 4A F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0120_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0120,,0,0xDB4D,0x001C84,39 F2 8F F0 80 B6 F0 9B F1 9D F0,奇跡の復活薬,기적의 부활약,6D 41 F0 75 20 A4 AF F4 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0120_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0120,,1,0xEE01,0x001C90,C0 F1 C1 F8 BD F1 32 F0 39 F2 8F F0 80 B6 F0 9B F1 A1 A8 F2 85 A5 F2 66 6C,消耗品／奇跡の復活を呼び起こす,소모품／기적의 부활을 불러일으킨다,B4 B2 50 F7 32 F0 6D 41 F0 75 20 A4 AF F4 A1 20 95 F2 A6 92 82 BC F7 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0121_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0121,,0,0xDB59,0x001CA4,4F F3 E2 F5 80 B6 F0 9B F1 9D F0,英雄の復活薬,영웅의 부활약,63 F4 E8 F6 75 20 A4 AF F4 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0121_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0121,,1,0xEE50,0x001CB0,C0 F1 C1 F8 BD F1 32 F0 E0 F1 B2 F0 80 4F F3 E2 F5 80 A1 F1 4A F2 85 F0 5F 64 F5 9B 9E 9D,消耗品／太古の英雄の生命力が得られる,소모품／태고의 영웅이 가진 생명력을 얻는다,B4 B2 50 F7 32 F0 D3 F8 43 75 20 63 F4 E8 F6 6B 20 4A C5 20 B6 E5 93 F8 A1 20 A1 F9 73 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0122_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0122,,0,0xDB65,0x001CC4,E9 E0 80 B6 F0 9B F1 9D F0,ヨミの復活薬,요미의 부활약,52 9C 75 20 A4 AF F4 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0122_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0122,,1,0xEEA5,0x001CD0,C0 F1 C1 F8 BD F1 32 F0 EB F0 59 9B F1 85 F0 A1 A8 F2 85 4F F0 90 6C 4A F0 4B F0 80 9D F0,消耗品／戦う活力を呼び覚ます魔法の薬,소모품／싸울 활력을 일깨우는 마법의 약,B4 B2 50 F7 32 F0 68 F8 E6 20 AF F4 93 F8 A1 20 92 BB F6 83 73 20 5C 78 F9 75 20 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0123_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0123,,0,0xDB6F,0x001CE4,E9 E0 80 3F F0 B6 F0 9D F0,ヨミの回復薬,요미의 회복약,52 9C 75 20 CC D0 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0123_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0123,,1,0xEEE2,0x001CF0,C0 F1 C1 F8 BD F1 32 F0 43 F9 CD F0 80 75 F1 76 F1 A1 9C F0 6C BA F0 5F 68 F0 64 F1 9D 9D F0,消耗品／瀕死の状態を治す事が出来る薬,소모품／빈사 상태를 치료할 수 있는 약,B4 B2 50 F7 32 F0 DD F3 7E 20 BD D3 F8 87 20 3F F3 A4 F8 AD 20 8B 20 5E 73 20 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0124_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0124,,0,0xDB79,0x001D04,60 F2 9A F1 9D F0,万能薬,만능약,55 A3 F7 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0124_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0124,,1,0xEF1F,0x001D10,C0 F1 C1 F8 BD F1 32 F0 9C F0 6E 7C 57 9A F0 80 7C 57 60 F2 9A F1 9D F0,消耗品／治せない病のない万能薬,소모품／고치지 못할 병이 없는 만능약,B4 B2 50 F7 32 F0 43 3F F3 6F 20 2D F9 AD 20 82 F9 6B 20 91 73 20 55 A3 F7 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0125_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0125,,0,0xDB80,0x001D24,CB F0 C0 F1 6A 9E F0,毒消し草,해독초,74 E0 F7 CA F1,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0125_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0125,,1,0xEF58,0x001D30,C0 F1 C1 F8 BD F1 32 F0 CB F0 A1 BC F2 A3 F2 6C 9D B4 F4 5B F0 A1 98 F1 76 9D F0 9E F0,消耗品／毒を中和する成分を持つ薬草,소모품／독을 중화하는 성분을 지닌 약초,B4 B2 50 F7 32 F0 E0 F7 A1 20 E5 F4 79 F4 61 73 20 D6 CF A1 20 6F AF F7 20 5A F9 CA F1,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0126_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0126,,0,0xDB88,0x001D44,C9 ED C7 80 9E F0 6E F2,トルテの草笛,토르테의 풀피리,66 F1 C8 D8 75 20 4A F7 C9 6A,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0126_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0126,,1,0xEF83,0x001D50,C0 F1 C1 F8 BD F1 32 F0 27 F1 9C A1 4F F0 90 6C A9 F1 9B F0 5F 38 F1 74 66 93 9D,消耗品／眠りを覚ます香気が立ちこめる,소모품／잠을 깨우는 향기가 퍼진다,B4 B2 50 F7 32 F0 5B F9 A1 20 BB F6 83 73 20 A4 F9 6D 4A 20 A5 F5 C5 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0127_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0127,,0,0xDB91,0x001D64,9B F0 49 F1 64 9D F0,気付け薬,각성약,E0 D6 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0127_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0127,,1,0xEFA8,0x001D70,C0 F1 C1 F8 BD F1 32 F0 4D F4 26 F2 E0 F2 5F D5 F0 D6 F0 6A 72 3B F1 CD F1 A1 4F F0 90 6C,消耗品／刺激臭が混乱した意識を覚ます,소모품／자극적인 냄새가 혼란스러운 의식을 깨운다,B4 B2 50 F7 32 F0 81 81 F6 41 F0 8C 20 4F F7 40 F6 4A 20 C4 F3 7B F8 BC A6 E9 20 75 EB A1 20 BB F6 E9 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0128_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0128,,0,0xDB99,0x001D84,A4 F1 5F F2 80 9D F0,解呪の薬,해주약,74 A3 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0128_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0128,,1,0xEFD1,0x001D90,C0 F1 C1 F8 BD F1 32 F0 DF F0 6B 9B 9E 72 60 F3 5E A1 81 F1 57 68 F0 6E 9D 9D F0,消耗品／封じられた何かを思い出せる薬,소모품／봉인된 무언가를 떠올릴 수 있게 하는 약,B4 B2 50 F7 32 F0 7E F1 8C EE F7 20 97 8A F9 4A 87 20 5A F8 4A F5 B7 F8 20 8B 20 5E 68 20 61 73 20 5A F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0129_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0129,,0,0xDBA1,0x001DA4,20 F0 B1 C3 EA,ワクチン,백신,73 F9 B0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0129_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0129,,1,0xEFF7,0x001DB0,C0 F1 C1 F8 BD F1 32 F0 60 F2 9A F0 7D BC F0 62 C4 F2 D1 F0 80 A4 EA D8 ED,消耗品／万病に効く注射のアンプル,소모품／온갖 병에 효과가 있는 주사 앰풀,B4 B2 50 F7 32 F0 EC F4 CC F2 20 82 F9 7D 20 CA F4 EC F5 4A 20 5E 73 20 A3 7E 20 57 F9 4A F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0130_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0130,,0,0xDBA7,0x001DC4,A1 F1 4A F2 80 A6 F1,生命の種,생명의 씨앗,B6 E5 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0130_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0130,,1,0xF01B,0x001DD0,C0 F1 C1 F8 BD F1 32 F0 C2 E2 27 BA 7D DD F0 21 F4 6C 9D 85 F0 A1 95 F6 5B 9D A6 F1,消耗品／ダメージに対抗する力を蓄える種,소모품／피해에 맞설 힘을 비축하는 씨앗,B4 B2 50 F7 32 F0 C9 74 7D 20 CB F8 C4 F6 20 85 F7 A1 20 98 7B F2 61 73 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0131_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0131,,0,0xDBAF,0x001DE4,4A F0 85 F0 80 A6 F1,魔力の種,마력의 씨앗,5C 93 F8 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0131_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0131,,1,0xF05B,0x001DF0,C0 F1 C1 F8 BD F1 32 F0 C7 F1 D3 F1 85 F0 A1 BD F2 87 F0 68 6E 9D B9 F0 57 A6 F1,消耗品／精神力を向上させる苦い種,소모품／정신력을 높여 주는 쓴 씨앗,B4 B2 50 F7 32 F0 93 B0 93 F8 A1 20 7B F7 95 20 A3 73 20 A1 F8 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0132_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0132,,0,0xDBB7,0x001E04,85 F0 80 A6 F1,力の種,힘의 씨앗,85 F7 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0132_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0132,,1,0xF09A,0x001E10,C0 F1 C1 F8 BD F1 32 F0 B8 F3 85 F0 A1 76 64 9D C1 EA D2 B1 65 F4 A1 89 F3 92 A6 F1,消耗品／筋力をつけるタンパク質を含む種,소모품／근력을 길러 주는 단백질을 함유한 씨앗,B4 B2 50 F7 32 F0 85 F6 93 F8 A1 20 9C F6 A6 20 A3 73 20 C7 F7 73 F9 2F F6 A1 20 41 F8 A8 7A 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0133_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0133,,0,0xDBBD,0x001E24,8D F1 9C 80 A6 F1,守りの種,수호의 씨앗,8B 7D F3 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0133_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0133,,1,0xF0D7,0x001E30,C0 F1 C1 F8 BD F1 32 F0 A3 F4 8B 9D 7A 80 F1 81 F1 82 F1 7A 7E F0 5F B8 F7 62 7C 9D A6 F1,消耗品／食べると不思議と体が硬くなる種,소모품／먹으면 이상하게 몸이 단단해지는 씨앗,B4 B2 50 F7 32 F0 C3 82 80 20 6B BD 61 68 20 2C F9 6B 20 C7 F7 C7 F7 74 6F 73 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0134_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0134,,0,0xDBC4,0x001E44,CC F1 CE F1 80 A6 F1,知恵の種,지혜의 씨앗,6F 70 F3 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0134_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0134,,1,0xF116,0x001E50,C0 F1 C1 F8 BD F1 32 F0 B2 F0 62 5E 9B 75 F3 86 F1 5F ED F3 A2 79 A3 F4 8B 72 A6 F1,消耗品／古くから学者が好んで食べた種,소모품／예로부터 학자들이 즐겨 먹은 씨앗,B4 B2 50 F7 32 F0 7B F4 79 A4 44 F9 20 CF F7 81 85 6B 20 4C F5 B1 F4 20 C3 5D 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0135_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0135,,0,0xDBCC,0x001E64,C7 F1 D3 F1 80 A6 F1,精神の種,정신의 씨앗,93 B0 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0135_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0135,,1,0xF153,0x001E70,C0 F1 C1 F8 BD F1 32 F0 AF F3 9F F5 84 F1 A1 A5 F5 95 F7 6A C7 F1 D3 F1 A1 B6 F1 93 9D A6 F1,消耗品／恐怖心を払拭し精神を高める種,소모품／공포심을 없애고 정신을 높이는 씨앗,B4 B2 50 F7 32 F0 D8 F5 D3 F6 5C F8 A1 20 91 4F F9 43 20 93 B0 A1 20 7B F7 6B 73 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0136_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0136,,0,0xDBD4,0x001E84,26 F1 36 F0 80 A6 F1,速攻の種,속공의 씨앗,49 F7 D8 F5 75 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0136_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0136,,1,0xF193,0x001E90,C0 F1 C1 F8 BD F1 32 F0 A3 F4 8B 9D 7A 80 F1 81 F1 82 F1 7A 7E F0 5F E4 F0 62 7C 9D A6 F1,消耗品／食べると不思議と体が軽くなる種,소모품／먹으면 이상하게 몸이 가벼워지는 씨앗,B4 B2 50 F7 32 F0 C3 82 80 20 6B BD 61 68 20 2C F9 6B 20 4A 7B F9 26 F7 6F 73 20 CB 42 F9,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0137_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0137,,0,0xDBDC,0x001EA4,88 F0 2E F1 96 F5 4B F1 34 F2 CA F3,昇竜百烈花景,승룡백렬화경,2E F8 A5 F8 73 F9 95 F8 79 F4 D0 F4,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0137_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0137,,1,0xF1D2,0x001EB0,C0 F1 C1 F8 BD F1 32 F0 39 F3 53 F5 C5 F0 7C 21 F2 78 F0 85 F0 20 6A F0 3A F3 C4 F2 3B F1,消耗品／圧倒的な破壊力　取扱注意,소모품／압도적인 파괴력. 취급에 주의,B4 B2 50 F7 32 F0 24 F9 4E 41 F0 8C 20 57 F4 59 F6 93 F8 28 20 35 F3 91 F6 7D 20 A3 75,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0138_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0138,,0,0xDBE9,0x001EC4,27 F3 28 F4 B0 F0,十号玉,십호옥,5E F8 7D F3 A6 F4,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0138_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0138,,1,0xF207,0x001ED0,C0 F1 C1 F8 BD F1 32 F0 35 F1 85 F0 7C 84 F0 85 F0 79 44 F9 94 F1 6C 9D 4A F1 28 F1,消耗品／強力な威力で炸裂する爆弾,소모품／강력한 위력으로 폭발하는 폭탄,B4 B2 50 F7 32 F0 8C F2 93 F8 7A 20 3F F7 93 F8 82 79 20 DF F6 6C F9 61 73 20 DF F6 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0139_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0139,,0,0xDBF0,0x001EE4,C2 A6 CB DF A6 C9,ダイナマイト,다이너마이트,72 6B D3 5C 6B D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0139_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0139,,1,0xF23A,0x001EF0,C0 F1 C1 F8 BD F1 32 F0 CC C9 EF A1 A2 F0 E9 F8 7D 6A 72 5D F0 30 F1 9C 80 4A F1 28 F1,消耗品／ニトロを基剤にした手作りの爆弾,소모품／니트로를 주성분으로 만든 수제 폭탄,B4 B2 50 F7 32 F0 5B D2 79 87 20 A3 D6 CF 82 79 20 55 CD 20 8B AA 20 DF F6 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0140_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0140,,0,0xDBF7,0x001F04,44 F9 94 F1 28 F1,炸裂弾,작렬탄,49 F9 95 F8 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0140_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0140,,1,0xF26E,0x001F10,C0 F1 C1 F8 BD F1 32 F0 EF F3 B0 F1 B1 F1 A1 CF F0 60 29 F1 82 6C 35 F1 85 F0 7C 4A F1 28 F1,消耗品／広範囲を吹き飛ばす強力な爆弾,소모품／넓은 범위를 날려 버리는 강력한 폭탄,B4 B2 50 F7 32 F0 5A F7 5D 20 77 F9 3F F7 87 20 AF AB 20 B3 6A 73 20 8C F2 93 F8 7A 20 DF F6 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0141_NAME,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0141,,0,0xDBFE,0x001F24,5E A2 6A 95 62 B0 F0,かんしゃく玉,울화통 폭탄,E6 79 F4 55 F2 20 DF F6 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0141_DESC,ITEM,consumable,GR3.MDZ,GR3.MDT,ITEM_RECORD_0141,,1,0xF2A3,0x001F30,C0 F1 C1 F8 BD F1 32 F0 66 F2 65 76 64 9D 7A 44 F9 94 F1 6C 9D 4A F1 28 F1,消耗品／投げつけると炸裂する爆弾,소모품／던지면 폭발하는 폭탄,B4 B2 50 F7 32 F0 D7 F7 6F 80 20 DF F6 6C F9 61 73 20 DF F6 4B F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
