id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,opcode,command_argument,command_raw_hex,header_record_offset,text_record_offset,end_record_offset,record_offset,record_ordinal,chunk_index,glyph_count,unresolved_glyph_count,speaker_evidence_status,speaker_source
NPC_D1_00030000_R00740000_O42_0005,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,4,0x008da3e1,0x008da3dc,90 bc b5 cf f3 77 43 08 ad 95 ac 92 21 7d 88 7b 9c 7f bb 08 c3 f4 ab 9c 77 9a 9c 43 0d ff 00,"そりゃ恐い！
ほっ<G008C>た<G0001>おさえながら
食べないとな！",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""42 0e 00 31 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":49},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0031,42 0e 00 31 00,0x000098dc,0x000098e1,0x00009900,0x008d0b00,0,6,24,2,SUPPORTED,face_ull_08
NPC_D1_00030000_R00740000_O81_0318,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,317,0x008da40f,0x008da40a,90 79 8a 92 ad 79 7f 77 77 c0 9f 08 96 77 99 9d bb f0 c1 2f f3 77 98 08 5d f5 27 f1 8a 9c 77 ba 79 9d 9f 43 0d ff 00,"そうしたほうがいいわね
ついでに気を<G034F>いて
<G051D>落しないようにね！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x0000990a,0x0000990f,0x00009936,0x008d0b00,0,6,30,2,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0319,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,318,0x008da450,0x008da44b,5b f0 c0 95 98 c3 f4 ab 98 7d 82 be ba 43 08 e9 2f f0 e9 95 98 a0 a1 e8 3c f0 d3 47 e9 9c 08 27 f6 5b f4 99 88 21 84 95 86 79 08 d9 f0 57 f6 8a 98 50 f1 95 92 c2 93 7e bb 43 0d ff 00,"味わって食べておくれよ！
トマトってのはデリケートな
<G05B7><G044B>でさ<G0001>けっこう
苦<G05E7>して作ったんだから！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":58,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x0000994b,0x00009950,0x0000998d,0x008d0b00,0,6,46,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0320,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,319,0x008da4be,0x008da4b9,9c c2 93 7e 08 e3 f0 2b f5 9c 86 9a 7f 8c f0 82 c0 9f 46 08 78 f1 7b f0 a1 b2 f1 9d 08 8f f1 97 7e 9c 77 ad 79 7f 77 77 7e b4 9f 0d ff 00,"なんだか
物<G04EB>なことが<G013C>くわね<G0026>
当分は森に
<G020F>づかないほうがいいかもね",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x000099b9,0x000099be,0x000099ec,0x008d0b00,0,6,33,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0321,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,320,0x008da52c,0x008da527,60 f2 73 f5 9c 64 f0 ba 21 b0 95 92 82 46 08 e5 2d f0 c1 83 f0 bc 9d 42 f1 82 a0 93 95 98 08 b2 f1 c1 2f f3 84 9c 80 b5 08 9c bb 9c 77 95 98 a0 9d 0d ff 00,"面倒な<G0114>よ<G0001>まったく<G0026>
ツボを<G0133>りに行くのだって
森を<G034F>けなきゃ
ならないってのに",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009a27,0x00009a2c,0x00009a60,0x008d0b00,0,6,38,5,UNPROVEN,
NPC_D1_00030000_R00740000_O52_0006,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,5,0x008da56f,0x008da56a,d3 f5 bb 8a 98 77 84 bd a0 99 8c 7e 46 44 0d ff 00,<G0593>らしていけるのですか<G0026>？,,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""52 0e 00 3e 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":62},{""offset"":14,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003e,52 0e 00 3e 00,0x00009a6a,0x00009a6f,0x00009a80,0x008d0b00,0,6,13,2,SUPPORTED,face_dahna_10
NPC_D1_00030000_R00740000_O81_0322,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,321,0x008da58f,0x008da58a,8a a2 bb 82 a1 21 b5 f6 7b 99 08 c3 f4 77 96 9c 77 99 77 84 bd 7e bb 08 93 77 8b b9 79 a8 93 84 9b 46 0d ff 00,"しばらくは<G0001>蓄えで
食いつないでいけるから
だいじょうぶだけど<G0026>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009a8a,0x00009a8f,0x00009ab4,0x008d0b00,0,6,30,2,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0323,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,322,0x008da602,0x008da5fd,b5 f6 7b 7f ba f2 80 bd 95 98 2e f4 95 98 b4 08 b0 93 2c f1 a0 64 f0 88 46 21 a7 78 08 a4 f1 7c f0 a2 7e bc 8a 98 b4 8a 7e 92 9c 77 9f 08 86 79 77 79 9a 80 86 90 a7 f0 c1 a1 f0 9c 77 9a 0d ff 00,"蓄えが尽きるって<G041E>っても
まだ先の<G0114>さ<G0026><G0001>ふ<G0058>
心<G012C>ばかりしてもしかたないね
こういうときこそ上を見ないと",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":62,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009afd,0x00009b02,0x00009b43,0x008d0b00,0,6,50,6,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0324,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,323,0x008da673,0x008da66e,9f 7a 21 75 c2 92 c8 f5 77 92 44 08 d2 3b f0 e8 c5 db a0 84 f4 af f0 da f0 22 f4 0d ff 00,"ね<G005A><G0001>あんた聞いた？
グラディスの<G0474>跡事<G0412>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009b6e,0x00009b73,0x00009b91,0x008d0b00,0,6,20,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0325,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,324,0x008da6ce,0x008da6c9,77 b6 9f 21 90 be 7f 54 f1 8f f1 08 a1 f0 96 7e 95 92 a0 ba 43 21 b2 f1 a0 4c f2 e7 f1 9d 08 6b f2 be 98 7e be 92 c2 93 46 21 9c c2 98 08 b1 c2 9c a4 f1 7c f0 8a 98 92 c2 93 84 9b 0d ff 00,"いやね<G0001>それが<G01D4><G020F>
見つかったのよ！<G0001>森の妖精に
連れてかれたんだ<G0026><G0001>なんて
みんな心<G012C>してたんだけど",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009bc9,0x00009bce,0x00009c0d,0x008d0b00,0,6,48,7,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0326,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,325,0x008da779,0x008da774,9f 7a 21 37 f0 c8 cf 08 d2 3b f0 e8 c5 db 7f a1 f0 96 7e 95 92 95 98 43 08 46 b6 95 a3 bc b2 f1 a0 23 f2 3a f3 8a 9c c2 98 08 75 bd c0 84 9c 77 a0 ba 9f 0d ff 00,"ね<G005A><G0001>ユウキ
グラディスが見つかったって！
<G0026>やっ<G0083>り森の神<G035A>しなんて
あるわけないのよね",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009c74,0x00009c79,0x00009caf,0x008d0b00,0,6,42,5,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0327,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,326,0x008da844,0x008da83f,75 a1 a1 95 43 21 94 f3 7e 9d 90 79 9f 08 c0 f0 9d 62 f0 61 f2 7f 08 a2 f0 c1 9a f4 95 92 86 9a 7f 08 75 95 92 8b b5 9c 77 0d ff 00,"あははっ！<G0001><G03B4>かにそうね
<G0170>に大男が
<G0152>を<G048A>ったことが
あったじゃない",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009d3f,0x00009d44,0x00009d70,0x008d0b00,0,6,32,5,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0328,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,327,0x008da8a8,0x008da8a3,90 79 21 75 c2 9c 62 f0 61 f2 99 8c bb 08 d2 3b f0 e8 c5 db 9d a1 08 7d f0 c1 b9 f2 77 98 92 c2 93 b4 a0 08 4c f2 e7 f1 88 c2 8b b5 21 94 b9 95 9a 31 f0 3c f0 9f 0d ff 00,"そう<G0001>あんな大男ですら
グラディスには
手を焼いてたんだもの
妖精さんじゃ<G0001>ちょっとムリね",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009da3,0x00009da8,0x00009de1,0x008d0b00,0,6,42,2,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0329,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,328,0x008da8fb,0x008da8f6,9a bc 75 7b 8d 08 86 be 99 23 f2 3a f3 8a da f0 22 f4 a1 08 4d f0 22 f4 27 f1 4a f2 43 21 b1 c2 9c 90 f0 da f0 99 08 9d f0 78 f1 9d 71 f1 7e 95 92 c0 0d ff 00,"とりあえず
これで神<G035A>し事<G0412>は
一<G0412>落着！<G0001>みんな無事で
本当に良かったわ",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 60 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":96},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0060,81 0e 00 60 00,0x00009df6,0x00009dfb,0x00009e30,0x008d0b00,0,6,34,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0330,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,329,0x008da96d,0x008da968,37 f0 c8 cf b6 21 7d a1 ba 79 43 08 4d f4 84 f2 b4 21 e5 2d f0 b9 f2 80 a0 08 94 f4 42 f1 c1 88 ae 95 98 08 23 f0 d5 47 cf 50 f1 bc 7e 44 0d ff 00,"ユウキや<G0001>おはよう！
<G043D><G02D4>も<G0001>ツボ焼きの
修行をさぼって
ヒコーキ作りか？",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":46,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x00009e68,0x00009e6d,0x00009e9e,0x008d0b00,0,6,34,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0331,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,330,0x008da9fd,0x008da9f8,ad 7c 46 21 90 bc b5 8c 87 77 43 08 90 be 8b b5 b0 92 c4 3a f0 26 f0 cb d2 a0 99 f2 c1 08 75 a0 cf cd c6 7f 49 f1 a8 a0 7e 43 0d ff 00,"ほ<G005C><G0026><G0001>そりゃすごい！
それじゃまたアンフォグの空を
あのキカイが飛ぶのか！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x00009ef8,0x00009efd,0x00009f2a,0x008d0b00,0,6,36,3,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0332,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,331,0x008daa44,0x008daa3f,ad ad 95 21 e5 2d f0 b9 f2 80 c2 f4 d7 f0 9c bb 08 c4 3a f0 26 f0 cb d2 9d a1 92 82 88 c2 77 bd 7f 08 23 f0 d5 47 cf 9c c2 98 b4 a0 c1 50 f1 bc 93 8c 08 c2 f4 d7 f0 a1 37 f0 c8 cf 92 94 93 84 93 91 0d ff 00,"ほほっ<G0001>ツボ焼き職人なら
アンフォグにはたくさんいるが
ヒコーキなんてものを作りだす
職人はユウキたちだけだ<G0071>",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":66,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x00009f3f,0x00009f44,0x00009f89,0x008d0b00,0,6,52,2,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0333,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,332,0x008daadf,0x008daada,ad 7c 21 32 f0 cd ec e4 d1 46 08 c0 8a b5 58 50 4a f1 21 c1 f1 80 98 80 92 7f 08 90 c2 9c 2e f4 3c f6 21 8d f0 b3 98 c8 f5 77 92 c0 43 0d ff 00,"ほ<G005C><G0001>メカニック<G0026>
わしゃ<G0038>0<G01CA><G0001>生きてきたが
そんな<G041E><G05CC><G0001>初めて聞いたわ！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x00009fda,0x00009fdf,0x0000a00f,0x008d0b00,0,6,36,9,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0334,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,333,0x008dab70,0x008dab6b,90 79 8b b5 a0 21 c4 3a f0 26 f0 cb d2 8b b5 08 cf cd c6 9c c2 91 9c 82 9a b4 08 e5 2d f0 b9 f2 80 a0 ea f1 88 7b 75 be a2 08 d3 f5 bb 8a 98 77 84 bd 7e bb a0 43 0d ff 00,"そうじゃの<G0001>アンフォグじゃ
キカイなん<G0071>なくとも
ツボ焼きの<G026A>さえあれば
<G0593>らしていけるからの！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x0000a06b,0x0000a070,0x0000a0a9,0x008d0b00,0,6,45,4,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0335,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,334,0x008dabda,0x008dabd5,31 f5 c1 80 bb 8a 98 08 90 c2 9c 9d 79 f2 77 99 46 08 9b 79 8a 92 c2 93 21 37 f0 c8 cf 44 0d ff 00,"<G04F1>をきらして
そんなに急いで<G0026>
どうしたんだ<G0001>ユウキ？",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 61 00"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":97},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0061,81 0e 00 61 00,0x0000a0d5,0x0000a0da,0x0000a0fb,0x008d0b00,0,6,25,3,UNPROVEN,
