id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0502_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0502,,2,0x11647,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31,装備制限：マジックレベル1,장비제한：마법 레벨 1,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0503_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0503,,1,0x1166B,,47 F1 69 F6,水☆,물☆,EA 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0503_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0503,,2,0x11670,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31,装備制限：マジックレベル1,장비제한：마법 레벨 1,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0504_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0504,,1,0x11694,,D4 F0 69 F6,風☆,바람☆,9F BE 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0504_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0504,,2,0x11699,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31,装備制限：マジックレベル1,장비제한：마법 레벨 1,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0505_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0505,,1,0x116BF,,C6 F0 69 F6 20 51 F5 69 F6,火☆　土☆,불☆ 땅☆,95 F2 69 F6 20 56 F8 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0505_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0505,,2,0x116C9,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 32,装備制限：マジックレベル2,장비제한：마법 레벨 2,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0506_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0506,,1,0x116EF,,51 F5 69 F6 20 47 F1 69 F6,土☆　水☆,땅☆ 물☆,56 F8 69 F6 20 EA 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0506_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0506,,2,0x116F9,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 32,装備制限：マジックレベル2,장비제한：마법 레벨 2,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0507_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0507,,1,0x1171F,,47 F1 69 F6 20 D4 F0 69 F6,水☆　風☆,물☆ 바람☆,EA 69 F6 20 9F BE 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0507_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0507,,2,0x11729,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 32,装備制限：マジックレベル2,장비제한：마법 레벨 2,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0508_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0508,,1,0x1174F,,C6 F0 69 F6 20 D4 F0 69 F6,火☆　風☆,불☆ 바람☆,95 F2 69 F6 20 9F BE 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0508_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0508,,2,0x11759,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 32,装備制限：マジックレベル2,장비제한：마법 레벨 2,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0509_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0509,,1,0x1177F,,C6 F0 69 F6 69 F6,火☆☆,불☆☆,95 F2 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0509_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0509,,2,0x11786,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 34,装備制限：マジックレベル4,장비제한：마법 레벨 4,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0510_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0510,,1,0x117AC,,51 F5 69 F6 69 F6,土☆☆,땅☆☆,56 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0510_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0510,,2,0x117B3,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 34,装備制限：マジックレベル4,장비제한：마법 레벨 4,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0511_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0511,,1,0x117D7,,47 F1 69 F6 69 F6,水☆☆,물☆☆,EA 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0511_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0511,,2,0x117DE,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 34,装備制限：マジックレベル4,장비제한：마법 레벨 4,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0512_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0512,,1,0x11804,,D4 F0 69 F6 69 F6,風☆☆,바람☆☆,9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0512_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0512,,2,0x1180B,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 34,装備制限：マジックレベル4,장비제한：마법 레벨 4,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0513_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0513,,1,0x11832,,C6 F0 69 F6 20 51 F5 69 F6 20 47 F1 69 F6 20 D4 F0 69 F6,火☆　土☆　水☆　風☆,불☆ 땅☆ 물☆ 바람☆,95 F2 69 F6 20 56 F8 69 F6 20 EA 69 F6 20 9F BE 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0513_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0513,,2,0x11846,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0514_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0514,,1,0x1186B,,C6 F0 69 F6 20 51 F5 69 F6 20 47 F1 69 F6 20 D4 F0 69 F6,火☆　土☆　水☆　風☆,불☆ 땅☆ 물☆ 바람☆,95 F2 69 F6 20 56 F8 69 F6 20 EA 69 F6 20 9F BE 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0514_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0514,,2,0x1187F,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0515_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0515,,1,0x118A7,,C6 F0 69 F6 69 F6 20 51 F5 69 F6 69 F6,火☆☆　土☆☆,불☆☆ 땅☆☆,95 F2 69 F6 69 F6 20 56 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0515_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0515,,2,0x118B5,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0516_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0516,,1,0x118DD,,51 F5 69 F6 69 F6 20 47 F1 69 F6 69 F6,土☆☆　水☆☆,땅☆☆ 물☆☆,56 F8 69 F6 69 F6 20 EA 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0516_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0516,,2,0x118EB,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0517_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0517,,1,0x11913,,47 F1 69 F6 69 F6 20 D4 F0 69 F6 69 F6,水☆☆　風☆☆,물☆☆ 바람☆☆,EA 69 F6 69 F6 20 9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0517_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0517,,2,0x11921,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0518_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0518,,1,0x11949,,C6 F0 69 F6 69 F6 20 D4 F0 69 F6 69 F6,火☆☆　風☆☆,불☆☆ 바람☆☆,95 F2 69 F6 69 F6 20 9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0518_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0518,,2,0x11957,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 35,装備制限：マジックレベル5,장비제한：마법 레벨 5,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0519_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0519,,1,0x1197D,,C6 F0 69 F6 69 F6 69 F6,火☆☆☆,불☆☆☆,95 F2 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0519_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0519,,2,0x11986,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 36,装備制限：マジックレベル6,장비제한：마법 레벨 6,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0520_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0520,,1,0x119AC,,51 F5 69 F6 69 F6 69 F6,土☆☆☆,땅☆☆☆,56 F8 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0520_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0520,,2,0x119B5,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 36,装備制限：マジックレベル6,장비제한：마법 레벨 6,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0521_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0521,,1,0x119D9,,47 F1 69 F6 69 F6 69 F6,水☆☆☆,물☆☆☆,EA 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0521_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0521,,2,0x119E2,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 36,装備制限：マジックレベル6,장비제한：마법 레벨 6,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0522_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0522,,1,0x11A06,,D4 F0 69 F6 69 F6 69 F6,風☆☆☆,바람☆☆☆,9F BE 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0522_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0522,,2,0x11A0F,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 36,装備制限：マジックレベル6,장비제한：마법 레벨 6,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0523_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0523,,1,0x11A3C,,C6 F0 69 F6 69 F6 20 51 F5 69 F6 69 F6 20 47 F1 69 F6 69 F6 20 D4 F0 69 F6 69 F6,火☆☆　土☆☆　水☆☆　風☆☆,불☆☆ 땅☆☆ 물☆☆ 바람☆☆,95 F2 69 F6 69 F6 20 56 F8 69 F6 69 F6 20 EA 69 F6 69 F6 20 9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0523_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0523,,2,0x11A58,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 37,装備制限：マジックレベル7,장비제한：마법 레벨 7,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0524_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0524,,1,0x11A7D,,C6 F0 69 F6 69 F6 20 51 F5 69 F6 69 F6 20 47 F1 69 F6 69 F6 20 D4 F0 69 F6 69 F6,火☆☆　土☆☆　水☆☆　風☆☆,불☆☆ 땅☆☆ 물☆☆ 바람☆☆,95 F2 69 F6 69 F6 20 56 F8 69 F6 69 F6 20 EA 69 F6 69 F6 20 9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0524_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0524,,2,0x11A99,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 37,装備制限：マジックレベル7,장비제한：마법 레벨 7,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0525_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0525,,1,0x11AC0,,C6 F0 69 F6 69 F6 69 F6 20 51 F5 69 F6 69 F6,火☆☆☆　土☆☆,불☆☆☆ 땅☆☆,95 F2 69 F6 69 F6 69 F6 20 56 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0525_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0525,,2,0x11AD0,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 38,装備制限：マジックレベル8,장비제한：마법 레벨 8,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0526_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0526,,1,0x11AF7,,51 F5 69 F6 69 F6 69 F6 20 47 F1 69 F6 69 F6,土☆☆☆　水☆☆,땅☆☆☆ 물☆☆,56 F8 69 F6 69 F6 69 F6 20 EA 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0526_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0526,,2,0x11B07,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 38,装備制限：マジックレベル8,장비제한：마법 레벨 8,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0527_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0527,,1,0x11B2E,,47 F1 69 F6 69 F6 69 F6 20 D4 F0 69 F6 69 F6,水☆☆☆　風☆☆,물☆☆☆ 바람☆☆,EA 69 F6 69 F6 69 F6 20 9F BE 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0527_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0527,,2,0x11B3E,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 38,装備制限：マジックレベル8,장비제한：마법 레벨 8,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0528_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0528,,1,0x11B65,,C6 F0 69 F6 69 F6 20 D4 F0 69 F6 69 F6 69 F6,火☆☆　風☆☆☆,불☆☆ 바람☆☆☆,95 F2 69 F6 69 F6 20 9F BE 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0528_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0528,,2,0x11B75,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 38,装備制限：マジックレベル8,장비제한：마법 레벨 8,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0529_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0529,,1,0x11B9B,,C6 F0 69 F6 69 F6 69 F6 20 51 F5 69 F6 69 F6 69 F6,火☆☆☆　土☆☆☆,불☆☆☆ 땅☆☆☆,95 F2 69 F6 69 F6 69 F6 20 56 F8 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0529_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0529,,2,0x11BAD,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 39,装備制限：マジックレベル9,장비제한：마법 레벨 9,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0530_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0530,,1,0x11BD2,,51 F5 69 F6 69 F6 69 F6 20 47 F1 69 F6 69 F6 69 F6,土☆☆☆　水☆☆☆,땅☆☆☆ 물☆☆☆,56 F8 69 F6 69 F6 69 F6 20 EA 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0530_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0530,,2,0x11BE4,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 39,装備制限：マジックレベル9,장비제한：마법 레벨 9,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0531_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0531,,1,0x11C0B,,47 F1 69 F6 69 F6 69 F6 20 D4 F0 69 F6 69 F6 69 F6,水☆☆☆　風☆☆☆,물☆☆☆ 바람☆☆☆,EA 69 F6 69 F6 69 F6 20 9F BE 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0531_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0531,,2,0x11C1D,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 39,装備制限：マジックレベル9,장비제한：마법 레벨 9,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0532_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0532,,1,0x11C44,,C6 F0 69 F6 69 F6 69 F6 20 D4 F0 69 F6 69 F6 69 F6,火☆☆☆　風☆☆☆,불☆☆☆ 바람☆☆☆,95 F2 69 F6 69 F6 69 F6 20 9F BE 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0532_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0532,,2,0x11C56,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 39,装備制限：マジックレベル9,장비제한：마법 레벨 9,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0533_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0533,,1,0x11C80,,C6 F0 69 F6 69 F6 69 F6 20 51 F5 69 F6 69 F6 69 F6 20 47 F1 69 F6 69 F6 69 F6 20 D4 F0 69 F6 69 F6 69 F6,火☆☆☆　土☆☆☆　水☆☆☆　風☆☆☆,불☆☆☆ 땅☆☆☆ 물☆☆☆ 바람☆☆☆,95 F2 69 F6 69 F6 69 F6 20 56 F8 69 F6 69 F6 69 F6 20 EA 69 F6 69 F6 69 F6 20 9F BE 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0533_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0533,,2,0x11CA4,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31 30,装備制限：マジックレベル10,장비제한：마법 레벨 10,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0534_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0534,,1,0x11CC8,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31,装備制限：マジックレベル1,장비제한：마법 레벨 1,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0551_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0551,,1,0x11CEA,,84 F1 69 F6,心☆,마음☆,5C B1 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0551_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0551,,2,0x11CEF,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 31,装備制限：スキルレベル1,장비제한：스킬 레벨 1,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0552_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0552,,1,0x11D0F,,4E F0 69 F6,技☆,기술☆,6D 9A F7 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0552_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0552,,2,0x11D14,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 31,装備制限：スキルレベル1,장비제한：스킬 레벨 1,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0553_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0553,,1,0x11D34,,7E F0 69 F6,体☆,신체☆,B0 53 F0 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0553_EFFECT_2,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0553,,2,0x11D39,,59 F0 5A F0 26 F3 C3 F2 2B BB AF ED EE DA ED 31,装備制限：スキルレベル1,장비제한：스킬 레벨 1,86 98 AA 7A 2B BC D2 F7 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0554_EFFECT_1,ITEM,skill_book,GR3.MDZ,GR3.MDT,ITEM_RECORD_0554,,1,0x11D5C,,84 F1 69 F6 69 F6 20 4E F0 69 F6,心☆☆　技☆,마음☆☆ 기술☆,5C B1 69 F6 69 F6 20 6D 9A F7 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
