event_sample_id,archive_id,archive_file,local_id,record_index,speaker,text,status,avg_logprob,no_speech_prob,model,notes
SE6012_15AD_006,6012,6012.SE,0x15AD,6,,わぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ,AUTO_TRANSCRIBED_REVIEW,-0.1609,0.0967,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6012_15AE_007,6012,6012.SE,0x15AE,7,,,PENDING_TRANSCRIPTION,,,,
SE6012_15AF_008,6012,6012.SE,0x15AF,8,,,PENDING_TRANSCRIPTION,,,,
SE6012_15B0_009,6012,6012.SE,0x15B0,9,,,PENDING_TRANSCRIPTION,,,,
SE6012_15B1_010,6012,6012.SE,0x15B1,10,,,PENDING_TRANSCRIPTION,,,,
SE6012_15B2_011,6012,6012.SE,0x15B2,11,,,PENDING_TRANSCRIPTION,,,,
SE6012_15B3_012,6012,6012.SE,0x15B3,12,,わー!,AUTO_TRANSCRIBED_REVIEW,-1.2274,0.2051,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6012_15B5_013,6012,6012.SE,0x15B5,13,,,PENDING_TRANSCRIPTION,,,,
SE6012_165F_014,6012,6012.SE,0x165F,14,,もう一度,AUTO_TRANSCRIBED_REVIEW,-1.1898,0.4682,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6012_1662_015,6012,6012.SE,0x1662,15,,,PENDING_TRANSCRIPTION,,,,
SE6013_07F3_000,6013,6013.SE,0x07F3,0,,,PENDING_TRANSCRIPTION,,,,
SE6013_0834_001,6013,6013.SE,0x0834,1,,,PENDING_TRANSCRIPTION,,,,
SE6013_0835_002,6013,6013.SE,0x0835,2,,,PENDING_TRANSCRIPTION,,,,
SE6013_08A5_003,6013,6013.SE,0x08A5,3,,【音楽】,AUTO_TRANSCRIBED_REVIEW,-1.6799,0.3386,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6013_08A8_004,6013,6013.SE,0x08A8,4,,,PENDING_TRANSCRIPTION,,,,
SE6013_08A9_005,6013,6013.SE,0x08A9,5,,,PENDING_TRANSCRIPTION,,,,
SE6013_08AA_006,6013,6013.SE,0x08AA,6,,,PENDING_TRANSCRIPTION,,,,
SE6013_08B6_007,6013,6013.SE,0x08B6,7,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8789,0.8339,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6013_0844_008,6013,6013.SE,0x0844,8,,,PENDING_TRANSCRIPTION,,,,
SE6013_0845_009,6013,6013.SE,0x0845,9,,,PENDING_TRANSCRIPTION,,,,
SE6013_08DE_010,6013,6013.SE,0x08DE,10,,このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは,AUTO_TRANSCRIBED_REVIEW,-0.2971,0.6436,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6013_08DF_011,6013,6013.SE,0x08DF,11,,,PENDING_TRANSCRIPTION,,,,
SE6013_08E0_012,6013,6013.SE,0x08E0,12,,,PENDING_TRANSCRIPTION,,,,
SE6014_089E_000,6014,6014.SE,0x089E,0,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8924,0.8875,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6014_08A0_001,6014,6014.SE,0x08A0,1,,,PENDING_TRANSCRIPTION,,,,
SE6014_08B3_002,6014,6014.SE,0x08B3,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.9936,0.4250,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6014_08B4_003,6014,6014.SE,0x08B4,3,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.5967,0.4168,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6014_08B5_004,6014,6014.SE,0x08B5,4,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.4967,0.3978,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6015_15E4_000,6015,6015.SE,0x15E4,0,,【アイスタート】,AUTO_TRANSCRIBED_REVIEW,-1.7657,0.5701,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6015_15E5_001,6015,6015.SE,0x15E5,1,,,PENDING_TRANSCRIPTION,,,,
SE6015_15E6_002,6015,6015.SE,0x15E6,2,,,PENDING_TRANSCRIPTION,,,,
SE6015_15E7_003,6015,6015.SE,0x15E7,3,,,PENDING_TRANSCRIPTION,,,,
SE6015_15E8_004,6015,6015.SE,0x15E8,4,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8047,0.7609,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6015_15E9_005,6015,6015.SE,0x15E9,5,,,PENDING_TRANSCRIPTION,,,,
SE6016_08B4_000,6016,6016.SE,0x08B4,0,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.5967,0.4168,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6016_08B5_001,6016,6016.SE,0x08B5,1,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.4967,0.3978,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6016_08B6_002,6016,6016.SE,0x08B6,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8789,0.8339,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_15AD_000,6017,6017.SE,0x15AD,0,,わぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ,AUTO_TRANSCRIBED_REVIEW,-0.1609,0.0967,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_15AE_001,6017,6017.SE,0x15AE,1,,,PENDING_TRANSCRIPTION,,,,
SE6017_15AF_002,6017,6017.SE,0x15AF,2,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B0_003,6017,6017.SE,0x15B0,3,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B1_004,6017,6017.SE,0x15B1,4,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B2_005,6017,6017.SE,0x15B2,5,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B3_006,6017,6017.SE,0x15B3,6,,わー!,AUTO_TRANSCRIBED_REVIEW,-1.2274,0.2051,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_1662_007,6017,6017.SE,0x1662,7,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B6_008,6017,6017.SE,0x15B6,8,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B7_009,6017,6017.SE,0x15B7,9,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8309,0.8759,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_15B8_010,6017,6017.SE,0x15B8,10,,,PENDING_TRANSCRIPTION,,,,
SE6017_15B9_011,6017,6017.SE,0x15B9,11,,,PENDING_TRANSCRIPTION,,,,
SE6017_15BA_012,6017,6017.SE,0x15BA,12,,,PENDING_TRANSCRIPTION,,,,
SE6017_15EF_013,6017,6017.SE,0x15EF,13,,お疲れ様に、お疲れ様に、お疲れ様に、お疲れ様に、お疲れ様に、お疲れ様に、,AUTO_TRANSCRIBED_REVIEW,-0.5724,0.7992,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_15F0_014,6017,6017.SE,0x15F0,14,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8386,0.8427,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6017_15F1_015,6017,6017.SE,0x15F1,15,,,PENDING_TRANSCRIPTION,,,,
SE6017_15F2_016,6017,6017.SE,0x15F2,16,,,PENDING_TRANSCRIPTION,,,,
SE6017_15F3_017,6017,6017.SE,0x15F3,17,,,PENDING_TRANSCRIPTION,,,,
SE6017_15F4_018,6017,6017.SE,0x15F4,18,,このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は、このようなお前は,AUTO_TRANSCRIBED_REVIEW,-0.2769,0.7511,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6018_0834_000,6018,6018.SE,0x0834,0,,,PENDING_TRANSCRIPTION,,,,
SE6018_0835_001,6018,6018.SE,0x0835,1,,,PENDING_TRANSCRIPTION,,,,
SE6018_08A6_002,6018,6018.SE,0x08A6,2,,,PENDING_TRANSCRIPTION,,,,
SE6018_08A7_003,6018,6018.SE,0x08A7,3,,,PENDING_TRANSCRIPTION,,,,
SE6018_08A8_004,6018,6018.SE,0x08A8,4,,,PENDING_TRANSCRIPTION,,,,
SE6018_08A9_005,6018,6018.SE,0x08A9,5,,,PENDING_TRANSCRIPTION,,,,
SE6018_083C_006,6018,6018.SE,0x083C,6,,,PENDING_TRANSCRIPTION,,,,
SE6018_083D_007,6018,6018.SE,0x083D,7,,,PENDING_TRANSCRIPTION,,,,
SE6018_0E11_008,6018,6018.SE,0x0E11,8,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.9023,0.7791,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6018_08DE_009,6018,6018.SE,0x08DE,9,,このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは、このようなアイスは,AUTO_TRANSCRIBED_REVIEW,-0.2971,0.6436,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6018_08DF_010,6018,6018.SE,0x08DF,10,,,PENDING_TRANSCRIPTION,,,,
SE6018_08E0_011,6018,6018.SE,0x08E0,11,,,PENDING_TRANSCRIPTION,,,,
SE6019_08B6_000,6019,6019.SE,0x08B6,0,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8789,0.8339,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6019_08A3_001,6019,6019.SE,0x08A3,1,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.6327,0.8340,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6019_128E_002,6019,6019.SE,0x128E,2,,,PENDING_TRANSCRIPTION,,,,
SE6019_128F_003,6019,6019.SE,0x128F,3,,,PENDING_TRANSCRIPTION,,,,
SE6019_080B_004,6019,6019.SE,0x080B,4,,【音楽】,AUTO_TRANSCRIBED_REVIEW,-1.7045,0.5473,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6019_1293_005,6019,6019.SE,0x1293,5,,,PENDING_TRANSCRIPTION,,,,
SE6020_08A0_000,6020,6020.SE,0x08A0,0,,,PENDING_TRANSCRIPTION,,,,
SE6020_08A1_001,6020,6020.SE,0x08A1,1,,,PENDING_TRANSCRIPTION,,,,
SE6020_08B3_002,6020,6020.SE,0x08B3,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.9936,0.4250,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6020_08B4_003,6020,6020.SE,0x08B4,3,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.5967,0.4168,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6020_08B5_004,6020,6020.SE,0x08B5,4,,【エンディング】,AUTO_TRANSCRIBED_REVIEW,-1.4967,0.3978,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6021_08A2_000,6021,6021.SE,0x08A2,0,,,NO_SPEECH_OR_UNCLEAR,0.0000,1.0000,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6021_08A3_001,6021,6021.SE,0x08A3,1,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.6327,0.8340,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6021_08B6_002,6021,6021.SE,0x08B6,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8789,0.8339,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6022_0898_000,6022,6022.SE,0x0898,0,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.3519,0.7548,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6022_08A2_001,6022,6022.SE,0x08A2,1,,,NO_SPEECH_OR_UNCLEAR,0.0000,1.0000,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6022_08A5_002,6022,6022.SE,0x08A5,2,,【音楽】,AUTO_TRANSCRIBED_REVIEW,-1.6799,0.3386,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6022_08AD_003,6022,6022.SE,0x08AD,3,,,NO_SPEECH_OR_UNCLEAR,0.0000,1.0000,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6022_08B9_004,6022,6022.SE,0x08B9,4,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8885,0.8342,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_0898_000,6023,6023.SE,0x0898,0,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.3519,0.7548,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08B9_001,6023,6023.SE,0x08B9,1,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.8885,0.8342,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08BA_002,6023,6023.SE,0x08BA,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.2999,0.8291,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08BB_003,6023,6023.SE,0x08BB,3,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.5329,0.8631,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08BC_004,6023,6023.SE,0x08BC,4,,【トッキング】,AUTO_TRANSCRIBED_REVIEW,-1.7291,0.3508,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08BD_005,6023,6023.SE,0x08BD,5,,【音楽】,AUTO_TRANSCRIBED_REVIEW,-1.6946,0.4692,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_0834_006,6023,6023.SE,0x0834,6,,,PENDING_TRANSCRIPTION,,,,
SE6023_0835_007,6023,6023.SE,0x0835,7,,,PENDING_TRANSCRIPTION,,,,
SE6023_08D1_008,6023,6023.SE,0x08D1,8,,このような アイスは アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが アイスが,AUTO_TRANSCRIBED_REVIEW,-0.1998,0.7997,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_08D6_009,6023,6023.SE,0x08D6,9,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.7927,0.8262,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6023_082F_010,6023,6023.SE,0x082F,10,,,PENDING_TRANSCRIPTION,,,,
SE6023_0830_011,6023,6023.SE,0x0830,11,,,PENDING_TRANSCRIPTION,,,,
SE6023_08AA_012,6023,6023.SE,0x08AA,12,,,PENDING_TRANSCRIPTION,,,,
SE6024_08B0_000,6024,6024.SE,0x08B0,0,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.3896,0.8205,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6024_08B1_001,6024,6024.SE,0x08B1,1,,このようなアイスは、このようなアイスは、アイスは、アイスは、アイスは、,AUTO_TRANSCRIBED_REVIEW,-0.9733,0.9122,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6024_08C0_002,6024,6024.SE,0x08C0,2,,ご視聴ありがとうございました,AUTO_TRANSCRIBED_REVIEW,-0.4536,0.7813,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6024_08BE_003,6024,6024.SE,0x08BE,3,,,PENDING_TRANSCRIPTION,,,,
SE6024_08BF_004,6024,6024.SE,0x08BF,4,,,NO_SPEECH_OR_UNCLEAR,0.0000,1.0000,tiny,Whisper screening only; effects/music and speech still need listening/runtime context.
SE6024_082D_005,6024,6024.SE,0x082D,5,,,PENDING_TRANSCRIPTION,,,,
